id,ifi,policy_version_id,action,allowed_txn_categories,disallowed_txn_categories,allowed_time_slices,disallowed_time_slices,error_code,created_at,updated_at,_load_ts_ms,category_code,cdc_source_ts_ms,cdc_op
455433,600309,5750677270863731172,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:10:08.463616+00:00,2023-10-10 11:10:08.463616+00:00,1696936626000,,1696936208469,
455436,600309,7811900501737851251,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:12:34.371585+00:00,2023-10-10 11:12:34.371585+00:00,1696936723000,,1696936354376,
455437,600309,4990349573352022610,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:14:01.046196+00:00,2023-10-10 11:14:01.046196+00:00,1696936723000,,1696936441053,
455443,600309,9000486832578175547,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:16:48.222696+00:00,2023-10-10 11:16:48.222696+00:00,1696937071000,,1696936608229,
455445,600309,6492330217215688834,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:18:31.766190+00:00,2023-10-10 11:18:31.766190+00:00,1696937387000,,1696936711774,
455446,600309,7657364070317918815,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:18:38.089512+00:00,2023-10-10 11:18:38.089512+00:00,1696937387000,,1696936718095,
455454,600309,7177124825107809170,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:26:19.064963+00:00,2023-10-10 11:26:19.064963+00:00,1696937661000,,1696937179070,
455455,600309,3694103109916361039,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:27:43.084993+00:00,2023-10-10 11:27:43.084993+00:00,1696937851000,,1696937263091,
455456,600309,8069974898856457037,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:27:48.314269+00:00,2023-10-10 11:27:48.314269+00:00,1696937851000,,1696937268319,
455461,600309,6476448662328018671,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:33:23.555824+00:00,2023-10-10 11:33:23.555824+00:00,1696938080000,,1696937603562,
455468,600309,6856707735006169336,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:37:57.097146+00:00,2023-10-10 11:37:57.097146+00:00,1696938446000,,1696937877104,
455470,600309,8141461687953296627,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:39:40.477087+00:00,2023-10-10 11:39:40.477087+00:00,1696938446000,,1696937980483,
455471,600309,5532302096666843239,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:39:50.970270+00:00,2023-10-10 11:39:50.970270+00:00,1696938446000,,1696937990976,
455476,600309,5393899672065302723,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:43:37.672563+00:00,2023-10-10 11:43:37.672563+00:00,1696938609000,,1696938217678,
455480,600309,8962966395504179849,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:45:39.388154+00:00,2023-10-10 11:45:39.388154+00:00,1696938833000,,1696938339394,
455481,600309,893584043512312662,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:47:12.244186+00:00,2023-10-10 11:47:12.244186+00:00,1696938833000,,1696938432251,
455483,600309,8325644734388987874,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:49:28.254044+00:00,2023-10-10 11:49:28.254044+00:00,1696939060000,,1696938568259,
455493,600309,627649338382616531,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:58:34.633886+00:00,2023-10-10 11:58:34.633886+00:00,1696939674000,,1696939114639,
455494,600309,5205875827710452378,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 11:58:42.202181+00:00,2023-10-10 11:58:42.202181+00:00,1696939674000,,1696939122209,
455501,600309,3557134214314695502,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:04:49.582070+00:00,2023-10-10 12:04:49.582070+00:00,1696939811000,,1696939489593,
455502,600309,8032880183373484845,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:04:54.953785+00:00,2023-10-10 12:04:54.953785+00:00,1696939811000,,1696939494960,
455504,600309,7268695683263849155,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:06:31.364645+00:00,2023-10-10 12:06:31.364645+00:00,1696940035000,,1696939591372,
455511,600309,6902461530205993178,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:11:56.254767+00:00,2023-10-10 12:11:56.254767+00:00,1696940341000,,1696939916267,
455514,600309,3486318063582096589,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:13:58.271581+00:00,2023-10-10 12:13:58.271581+00:00,1696940462000,,1696940038279,
455519,600309,4146011625082049331,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:19:48.137837+00:00,2023-10-10 12:19:48.137837+00:00,1696940647000,,1696940388144,
455520,600309,3200145616109871211,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:19:53.403132+00:00,2023-10-10 12:19:53.403132+00:00,1696940647000,,1696940393410,
455521,600309,2185200890616579906,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:21:38.512937+00:00,2023-10-10 12:21:38.512937+00:00,1696941117000,,1696940498522,
455527,600309,5935811109510736075,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:26:21.806905+00:00,2023-10-10 12:26:21.806905+00:00,1696941117000,,1696940781817,
455528,600309,3395610142051182054,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:26:27.122606+00:00,2023-10-10 12:26:27.122606+00:00,1696941117000,,1696940787128,
455535,600309,4384860105563401885,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:31:21.012184+00:00,2023-10-10 12:31:21.012184+00:00,1696941403000,,1696941081027,
455538,600309,7294088246727673689,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:31:50.080384+00:00,2023-10-10 12:31:50.080384+00:00,1696941403000,,1696941110087,
455540,600309,55066577600862436,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:32:24.873172+00:00,2023-10-10 12:32:24.873172+00:00,1696941644000,,1696941144879,
455546,600309,5951553885709976188,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:33:27.377121+00:00,2023-10-10 12:33:27.377121+00:00,1696941644000,,1696941207383,
455550,600309,8536409428590591255,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:34:05.086616+00:00,2023-10-10 12:34:05.086616+00:00,1696941644000,,1696941245096,
455555,600309,7299997269960082823,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:34:39.113550+00:00,2023-10-10 12:34:39.113550+00:00,1696941720000,,1696941279120,
455557,600309,8022226259683445042,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:34:49.764237+00:00,2023-10-10 12:34:49.764237+00:00,1696941720000,,1696941289773,
455561,600309,6413171069997760363,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:35:15.804731+00:00,2023-10-10 12:35:15.804731+00:00,1696941720000,,1696941315818,
455566,600309,8299553326576549706,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:36:25.800415+00:00,2023-10-10 12:36:25.800415+00:00,1696941720000,,1696941385808,
455567,600309,7079919625590616370,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-10 12:36:38.490609+00:00,2023-10-10 12:36:38.490609+00:00,1696941720000,,1696941398499,
455607,600309,4162670422603917337,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:09:51.022851+00:00,2023-10-11 00:09:51.022851+00:00,1696983316000,,1696982991031,
455608,600309,5856199030858915177,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:09:51.582700+00:00,2023-10-11 00:09:51.582700+00:00,1696983316000,,1696982991588,
455610,600309,2439043586947363586,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:09:57.651239+00:00,2023-10-11 00:09:57.651239+00:00,1696983316000,,1696982997660,
455617,600309,5431564798725259555,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:10:33.567111+00:00,2023-10-11 00:10:33.567111+00:00,1696983316000,,1696983033573,
455622,600309,1224485039436571549,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:10:57.396153+00:00,2023-10-11 00:10:57.396153+00:00,1696983316000,,1696983057434,
455627,600309,5427959251216221748,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:11:15.060722+00:00,2023-10-11 00:11:15.060722+00:00,1696983316000,,1696983075382,
455630,600309,7360657830504414014,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:11:21.272409+00:00,2023-10-11 00:11:21.272409+00:00,1696983316000,,1696983081283,
455633,600309,8844398602794015098,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:11:32.214724+00:00,2023-10-11 00:11:32.214724+00:00,1696983316000,,1696983092301,
455637,600309,8634498387070230150,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:11:45.187066+00:00,2023-10-11 00:11:45.187066+00:00,1696983316000,,1696983105199,
455638,600309,1049166723154088406,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:11:45.717554+00:00,2023-10-11 00:11:45.717554+00:00,1696983316000,,1696983105765,
455646,600309,7322725774669785877,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:12:24.613565+00:00,2023-10-11 00:12:24.613565+00:00,1696983316000,,1696983144619,
455647,600309,3790352070185442219,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:12:24.946502+00:00,2023-10-11 00:12:24.946502+00:00,1696983316000,,1696983144953,
455649,600309,7622638715454391735,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:12:30.515623+00:00,2023-10-11 00:12:30.515623+00:00,1696983316000,,1696983150565,
455660,600309,4022639663758274772,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:13:23.046521+00:00,2023-10-11 00:13:23.046521+00:00,1696983576000,,1696983203061,
455671,600309,1054093887844150690,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:14:00.680287+00:00,2023-10-11 00:14:00.680287+00:00,1696983576000,,1696983240688,
455677,600309,3093451667095397879,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:14:18.667740+00:00,2023-10-11 00:14:18.667740+00:00,1696983576000,,1696983258674,
455687,600309,8622108000206013065,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:15:03.284459+00:00,2023-10-11 00:15:03.284459+00:00,1696983724000,,1696983303289,
455690,600309,5525645411692211138,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:15:09.414856+00:00,2023-10-11 00:15:09.414856+00:00,1696983724000,,1696983309420,
455698,600309,7615927039565164824,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:16:06.257129+00:00,2023-10-11 00:16:06.257129+00:00,1696983724000,,1696983366266,
455707,600309,6558131524256075930,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:16:37.148471+00:00,2023-10-11 00:16:37.148471+00:00,1696983724000,,1696983397159,
455710,600309,609903187922968858,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:16:43.782206+00:00,2023-10-11 00:16:43.782206+00:00,1696983724000,,1696983403788,
455712,600309,3022158220282350641,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:16:49.919232+00:00,2023-10-11 00:16:49.919232+00:00,1696983724000,,1696983409927,
455713,600309,3733770568151247637,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:16:58.060996+00:00,2023-10-11 00:16:58.060996+00:00,1696983724000,,1696983418072,
455720,600309,7372703669500921529,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:17:35.213848+00:00,2023-10-11 00:17:35.213848+00:00,1696983724000,,1696983455218,
455724,600309,4725985520624382984,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:17:48.347285+00:00,2023-10-11 00:17:48.347285+00:00,1696983724000,,1696983468357,
455725,600309,6246653597839485412,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:17:53.655088+00:00,2023-10-11 00:17:53.655088+00:00,1696983724000,,1696983473664,
455727,600309,4314226714883234200,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:18:01.835936+00:00,2023-10-11 00:18:01.835936+00:00,1696983912000,,1696983481844,
455729,600309,8175485536538705610,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:18:13.011266+00:00,2023-10-11 00:18:13.011266+00:00,1696983912000,,1696983493027,
455733,600309,9053023093686765219,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:18:25.503020+00:00,2023-10-11 00:18:25.503020+00:00,1696983912000,,1696983505509,
455738,600309,5657462509389181480,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:18:43.140402+00:00,2023-10-11 00:18:43.140402+00:00,1696983912000,,1696983523145,
455753,600309,7093183754620544011,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:19:33.461351+00:00,2023-10-11 00:19:33.461351+00:00,1696983912000,,1696983573469,
455754,600309,8329712695731827124,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:19:33.754305+00:00,2023-10-11 00:19:33.754305+00:00,1696983912000,,1696983573762,
455757,600309,921230196381288786,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:19:49.171295+00:00,2023-10-11 00:19:49.171295+00:00,1696983912000,,1696983589181,
455761,600309,160156648029685589,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:20:08.483613+00:00,2023-10-11 00:20:08.483613+00:00,1696984169000,,1696983608490,
455763,600309,2216791320394042830,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:20:18.566481+00:00,2023-10-11 00:20:18.566481+00:00,1696984169000,,1696983618574,
455776,600309,2134153433687151307,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:21:08.083615+00:00,2023-10-11 00:21:08.083615+00:00,1696984169000,,1696983668091,
455777,600309,7580171789254880688,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:21:13.550720+00:00,2023-10-11 00:21:13.550720+00:00,1696984169000,,1696983673560,
455782,600309,8082166702261342306,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:21:36.253607+00:00,2023-10-11 00:21:36.253607+00:00,1696984169000,,1696983696261,
455789,600309,4340724093896213158,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:21:59.138198+00:00,2023-10-11 00:21:59.138198+00:00,1696984169000,,1696983719145,
455790,600309,6488884313084682982,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:21:59.448540+00:00,2023-10-11 00:21:59.448540+00:00,1696984169000,,1696983719455,
455795,600309,2662431261008628508,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:22:20.543022+00:00,2023-10-11 00:22:20.543022+00:00,1696984169000,,1696983740548,
455801,600309,3418150282977126467,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:23:10.171208+00:00,2023-10-11 00:23:10.171208+00:00,1696984169000,,1696983790182,
455806,600309,8733146669785843588,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:23:56.514791+00:00,2023-10-11 00:23:56.514791+00:00,1696984169000,,1696983836521,
455819,600309,3683491475909083931,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:24:47.012505+00:00,2023-10-11 00:24:47.012505+00:00,1696984169000,,1696983887019,
455770,600309,5943893924755963056,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:20:41.474909+00:00,2023-10-11 00:20:41.474909+00:00,1696984169000,,1696983641482,
455771,600309,8819182978135393856,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:20:46.688844+00:00,2023-10-11 00:20:46.688844+00:00,1696984169000,,1696983646695,
455774,600309,3969441133510843806,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:21:02.290511+00:00,2023-10-11 00:21:02.290511+00:00,1696984169000,,1696983662296,
455778,600309,1985143911607028444,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:21:13.918829+00:00,2023-10-11 00:21:13.918829+00:00,1696984169000,,1696983673927,
455779,600309,7940797575847615451,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:21:19.133640+00:00,2023-10-11 00:21:19.133640+00:00,1696984169000,,1696983679140,
455780,600309,7093772156645682611,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:21:19.463348+00:00,2023-10-11 00:21:19.463348+00:00,1696984169000,,1696983679468,
455788,600309,4207811621803536005,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:21:53.867213+00:00,2023-10-11 00:21:53.867213+00:00,1696984169000,,1696983713873,
455793,600309,4032113645189989880,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:22:14.965099+00:00,2023-10-11 00:22:14.965099+00:00,1696984169000,,1696983734974,
455803,600309,5785197261966356992,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:23:50.199021+00:00,2023-10-11 00:23:50.199021+00:00,1696984169000,,1696983830210,
455812,600309,1404374977333368230,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:24:21.072156+00:00,2023-10-11 00:24:21.072156+00:00,1696984169000,,1696983861080,
455815,600309,8156062437732150727,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:24:35.517658+00:00,2023-10-11 00:24:35.517658+00:00,1696984169000,,1696983875526,
455816,600309,2823617755986630897,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:24:35.972212+00:00,2023-10-11 00:24:35.972212+00:00,1696984169000,,1696983875983,
455817,600309,6983479412060876961,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:24:41.210848+00:00,2023-10-11 00:24:41.210848+00:00,1696984169000,,1696983881223,
455818,600309,4946384258306188870,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:24:41.572322+00:00,2023-10-11 00:24:41.572322+00:00,1696984169000,,1696983881615,
455828,600309,2948548247724696523,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:25:17.163400+00:00,2023-10-11 00:25:17.163400+00:00,1696984323000,,1696983917171,
455834,600309,5076583668199159764,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:26:06.740768+00:00,2023-10-11 00:26:06.740768+00:00,1696984323000,,1696983966746,
455839,600309,9122339650083279892,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:26:27.481191+00:00,2023-10-11 00:26:27.481191+00:00,1696984323000,,1696983987488,
455842,600309,5530710065372242680,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:26:35.132657+00:00,2023-10-11 00:26:35.132657+00:00,1696984323000,,1696983995144,
455846,600309,409002585555085514,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:26:48.921881+00:00,2023-10-11 00:26:48.921881+00:00,1696984323000,,1696984008927,
455847,600309,4864370931178239976,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:26:55.630339+00:00,2023-10-11 00:26:55.630339+00:00,1696984323000,,1696984015638,
455850,600309,1090645253092475924,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 00:27:01.567269+00:00,2023-10-11 00:27:01.567269+00:00,1696984884000,,1696984021576,
455969,600309,4160898659643611150,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 06:45:37.689008+00:00,2023-10-11 06:45:37.689008+00:00,1697007239000,,1697006737696,
455974,600309,5410719405910104633,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 09:07:41.479978+00:00,2023-10-11 09:07:41.479978+00:00,1697015620000,,1697015261512,
455975,600309,7006890048301190925,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 09:07:53.886287+00:00,2023-10-11 09:07:53.886287+00:00,1697015620000,,1697015273894,
455978,600309,1809609163085605803,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 10:06:44.625342+00:00,2023-10-11 10:06:44.625342+00:00,1697019324000,,1697018804630,
455992,600309,2659088756288901801,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 12:06:15.027988+00:00,2023-10-11 12:06:15.027988+00:00,1697026506000,,1697025975043,
455996,600309,1101875327575033417,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 12:06:52.382076+00:00,2023-10-11 12:06:52.382076+00:00,1697026506000,,1697026012392,
455999,600309,7707906052472350245,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 15:07:04.309489+00:00,2023-10-11 15:07:04.309489+00:00,1697037194000,,1697036824337,
456000,600309,5503727108009947232,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 15:07:14.973239+00:00,2023-10-11 15:07:14.973239+00:00,1697037194000,,1697036834984,
456003,600309,245901434893815949,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 16:07:01.154828+00:00,2023-10-11 16:07:01.154828+00:00,1697041047000,,1697040421165,
456004,600309,7225466149414468287,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 16:07:07.072506+00:00,2023-10-11 16:07:07.072506+00:00,1697041047000,,1697040427080,
456006,600309,7018418228473830846,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 16:07:15.460985+00:00,2023-10-11 16:07:15.460985+00:00,1697041047000,,1697040435468,
456021,600309,9208836552339299808,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 20:06:04.308834+00:00,2023-10-11 20:06:04.308834+00:00,1697055177000,,1697054764317,
456023,600309,2166040433257507254,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 20:06:12.387508+00:00,2023-10-11 20:06:12.387508+00:00,1697055177000,,1697054772396,
456024,600309,3034531612008262533,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 21:06:57.428390+00:00,2023-10-11 21:06:57.428390+00:00,1697058789000,,1697058417454,
456028,600309,3146824438719612751,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 22:05:40.200128+00:00,2023-10-11 22:05:40.200128+00:00,1697062201000,,1697061940217,
456030,600309,5965627166118608585,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 22:05:46.784677+00:00,2023-10-11 22:05:46.784677+00:00,1697062201000,,1697061946795,
456034,600309,8188532943214407382,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-11 23:07:14.616510+00:00,2023-10-11 23:07:14.616510+00:00,1697065982000,,1697065634625,
456036,600309,5792256609210137867,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-12 00:06:39.988083+00:00,2023-10-12 00:06:39.988083+00:00,1697069600000,,1697069199997,
456064,600309,6275021032468287785,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-12 01:07:21.023329+00:00,2023-10-12 01:07:21.023329+00:00,1697073792000,,1697072841033,
456099,600309,3884072311979837894,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-12 04:05:58.043461+00:00,2023-10-12 04:05:58.043461+00:00,1697084293000,,1697083558050,
456116,600309,1149226799003197450,DEBIT,[],[],[],[],SPEND_CATEGORY_DISABLED,2023-10-12 05:06:25.766628+00:00,2023-10-12 05:06:25.766628+00:00,1697087611000,,1697087185777,
457158,600309,3684509700658988880,DEBIT,[],"[""DOMESTIC_ECOM_ec72b92c-e987-41fa-81c9-8be582444d1c_PC_CARD_SPENDLIMITS"",""DOMESTIC_CONTACTLESS_ec72b92c-e987-41fa-81c9-8be582444d1c_PC_CARD_SPENDLIMITS"",""INTERNATIONAL_POS_ec72b92c-e987-41fa-81c9-8be582444d1c_PC_CARD_SPENDLIMITS"",""INTERNATIONAL_ECOM_ec72b92c-e987-41fa-81c9-8be582444d1c_PC_CARD_SPENDLIMITS"",""INTERNATIONAL_ATM_ec72b92c-e987-41fa-81c9-8be582444d1c_PC_CARD_SPENDLIMITS"",""INTERNATIONAL_CONTACTLESS_ec72b92c-e987-41fa-81c9-8be582444d1c_PC_CARD_SPENDLIMITS""]",[],[],SPEND_CATEGORY_DISABLED,2023-10-13 08:58:41.682298+00:00,2023-10-13 08:58:41.682298+00:00,1697187919000,,1697187521697,
457159,600309,7662689972952039844,DEBIT,[],"[""DOMESTIC_ECOM_ec72b92c-e987-41fa-81c9-8be582444d1c_PC_CARD_SPENDLIMITS"",""DOMESTIC_CONTACTLESS_ec72b92c-e987-41fa-81c9-8be582444d1c_PC_CARD_SPENDLIMITS"",""INTERNATIONAL_POS_ec72b92c-e987-41fa-81c9-8be582444d1c_PC_CARD_SPENDLIMITS"",""INTERNATIONAL_ECOM_ec72b92c-e987-41fa-81c9-8be582444d1c_PC_CARD_SPENDLIMITS"",""INTERNATIONAL_ATM_ec72b92c-e987-41fa-81c9-8be582444d1c_PC_CARD_SPENDLIMITS"",""INTERNATIONAL_CONTACTLESS_ec72b92c-e987-41fa-81c9-8be582444d1c_PC_CARD_SPENDLIMITS""]",[],[],SPEND_CATEGORY_DISABLED,2023-10-13 08:58:52.332001+00:00,2023-10-13 08:58:52.332001+00:00,1697187919000,,1697187532342,
457168,600309,3327274769327540346,DEBIT,[],"[""INTERNATIONAL_ECOM_ec72b92c-e987-41fa-81c9-8be582444d1c_PC_CARD_SPENDLIMITS"",""INTERNATIONAL_CONTACTLESS_ec72b92c-e987-41fa-81c9-8be582444d1c_PC_CARD_SPENDLIMITS""]",[],[],SPEND_CATEGORY_DISABLED,2023-10-13 08:59:17.475235+00:00,2023-10-13 08:59:17.475235+00:00,1697187919000,,1697187557483,
457169,600309,499030415449529184,DEBIT,[],"[""INTERNATIONAL_ECOM_ec72b92c-e987-41fa-81c9-8be582444d1c_PC_CARD_SPENDLIMITS"",""INTERNATIONAL_CONTACTLESS_ec72b92c-e987-41fa-81c9-8be582444d1c_PC_CARD_SPENDLIMITS""]",[],[],SPEND_CATEGORY_DISABLED,2023-10-13 08:59:22.856006+00:00,2023-10-13 08:59:22.856006+00:00,1697187919000,,1697187562863,
