id,ifi,policy_id,version,created_at,effective_from,expires_at,_load_ts_ms,cdc_source_ts_ms,cdc_op
583063707235256268,600309,7397382693720339936,2543,2023-10-10 12:34:21.004232+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696941770000,1696941261012,
406873654826892447,600309,7397382693720339936,2545,2023-10-10 12:34:27.831359+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696941770000,1696941267839,
1582207579753736975,600309,7397382693720339936,2550,2023-10-10 12:35:02.395898+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696941770000,1696941302408,
8299553326576549706,600309,7397382693720339936,2557,2023-10-10 12:36:25.800415+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696941770000,1696941385808,
5242207148296463280,600309,7397382693720339936,2568,2023-10-11 00:09:37.849915+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983336000,1696982977859,
314838985458694765,600309,7397382693720339936,2570,2023-10-11 00:09:45.736866+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983336000,1696982985744,
4162670422603917337,600309,7397382693720339936,2571,2023-10-11 00:09:51.022851+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983336000,1696982991031,
5856199030858915177,600309,7397382693720339936,2572,2023-10-11 00:09:51.582700+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983336000,1696982991588,
2439043586947363586,600309,7397382693720339936,2574,2023-10-11 00:09:57.651239+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983336000,1696982997660,
6492615546075178188,600309,7397382693720339936,2575,2023-10-11 00:10:02.945725+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983336000,1696983002962,
6724047931473865170,600309,7397382693720339936,2576,2023-10-11 00:10:03.466298+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983336000,1696983003481,
371541830029102276,600309,7397382693720339936,2588,2023-10-11 00:11:03.542455+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983336000,1696983063584,
1014630284910129721,600309,7397382693720339936,2592,2023-10-11 00:11:15.714204+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983336000,1696983075729,
1280292936780956883,600309,7397382693720339936,2593,2023-10-11 00:11:20.920484+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983336000,1696983080936,
8844398602794015098,600309,7397382693720339936,2597,2023-10-11 00:11:32.214724+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983336000,1696983092301,
4187886744112126372,600309,7397382693720339936,2599,2023-10-11 00:11:38.262414+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983336000,1696983098299,
7683047300290032956,600309,7397382693720339936,2604,2023-10-11 00:12:04.928903+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983336000,1696983124936,
281413480782762637,600309,7397382693720339936,2606,2023-10-11 00:12:14.000400+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983336000,1696983134051,
4022639663758274772,600309,7397382693720339936,2618,2023-10-11 00:13:23.046521+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983570000,1696983203061,
3006850637666263554,600309,7397382693720339936,2620,2023-10-11 00:13:31.516463+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983570000,1696983211525,
7829923600782175898,600309,7397382693720339936,2621,2023-10-11 00:13:37.275903+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983570000,1696983217284,
93162529863676878,600309,7397382693720339936,2622,2023-10-11 00:13:37.685680+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983570000,1696983217720,
6204219488855529718,600309,7397382693720339936,2626,2023-10-11 00:13:49.574204+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983570000,1696983229594,
6199006080953505505,600309,7397382693720339936,2631,2023-10-11 00:14:06.300528+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983570000,1696983246307,
4377493760990360671,600309,7397382693720339936,2632,2023-10-11 00:14:06.582286+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983570000,1696983246589,
5232095487542217380,600309,7397382693720339936,2633,2023-10-11 00:14:13.037139+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983570000,1696983253042,
7329243683096840002,600309,7397382693720339936,2634,2023-10-11 00:14:13.422417+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983570000,1696983253427,
2524115156475832626,600309,7397382693720339936,2642,2023-10-11 00:14:39.904181+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983570000,1696983279911,
7252607069703479576,600309,7397382693720339936,2643,2023-10-11 00:14:52.090802+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983570000,1696983292099,
1403388971412287450,600309,7397382693720339936,2654,2023-10-11 00:15:59.109936+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983719000,1696983359125,
1077651580937103528,600309,7397382693720339936,2657,2023-10-11 00:16:11.621660+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983719000,1696983371641,
1205400019776192674,600309,7397382693720339936,2662,2023-10-11 00:16:26.204711+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983719000,1696983386210,
609903187922968858,600309,7397382693720339936,2668,2023-10-11 00:16:43.782206+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983719000,1696983403788,
4402976281059376964,600309,7397382693720339936,2669,2023-10-11 00:16:49.244383+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983719000,1696983409255,
3733770568151247637,600309,7397382693720339936,2671,2023-10-11 00:16:58.060996+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983719000,1696983418072,
6756316120803240607,600309,7397382693720339936,2673,2023-10-11 00:17:12.440173+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983719000,1696983432451,
8666584013671513410,600309,7397382693720339936,2674,2023-10-11 00:17:12.757260+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983719000,1696983432765,
1200942928152941992,600309,7397382693720339936,2680,2023-10-11 00:17:41.990732+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983719000,1696983461998,
6434266102986995108,600309,7397382693720339936,2686,2023-10-11 00:18:02.301060+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983999000,1696983482310,
5572802015485189247,600309,7397382693720339936,2692,2023-10-11 00:18:25.867673+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983999000,1696983505873,
6451554501348485913,600309,7397382693720339936,2693,2023-10-11 00:18:31.120690+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983999000,1696983511154,
4863682569570671219,600309,7397382693720339936,2700,2023-10-11 00:18:54.518632+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983999000,1696983534528,
6540621463284965664,600309,7397382693720339936,2705,2023-10-11 00:19:16.107422+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983999000,1696983556192,
7346018635742748216,600309,7397382693720339936,2709,2023-10-11 00:19:27.767496+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983999000,1696983567775,
8329712695731827124,600309,7397382693720339936,2712,2023-10-11 00:19:33.754305+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983999000,1696983573762,
4323147119756645036,600309,7397382693720339936,2713,2023-10-11 00:19:39.664904+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696983999000,1696983579678,
2730065600144752464,600309,7397382693720339936,2723,2023-10-11 00:20:24.325969+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696984163000,1696983624335,
7392744468731140657,600309,7397382693720339936,2727,2023-10-11 00:20:40.861016+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696984163000,1696983640872,
8819182978135393856,600309,7397382693720339936,2729,2023-10-11 00:20:46.688844+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696984163000,1696983646695,
4483359496189050981,600309,7397382693720339936,2731,2023-10-11 00:20:52.255422+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696984163000,1696983652265,
7093772156645682611,600309,7397382693720339936,2738,2023-10-11 00:21:19.463348+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696984163000,1696983679468,
6060377961726038195,600309,7397382693720339936,2739,2023-10-11 00:21:32.171640+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696984163000,1696983692178,
20478316716087375,600309,7397382693720339936,2742,2023-10-11 00:21:41.849332+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696984163000,1696983701855,
1965649058852417577,600309,7397382693720339936,2745,2023-10-11 00:21:53.488873+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696984163000,1696983713498,
3418150282977126467,600309,7397382693720339936,2759,2023-10-11 00:23:10.171208+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696984163000,1696983790182,
908758147556968347,600309,7397382693720339936,2760,2023-10-11 00:23:10.553142+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696984163000,1696983790559,
8733146669785843588,600309,7397382693720339936,2764,2023-10-11 00:23:56.514791+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696984163000,1696983836521,
4922409674249379839,600309,7397382693720339936,2766,2023-10-11 00:24:09.310833+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696984451000,1696983849315,
715653774078023040,600309,7397382693720339936,2783,2023-10-11 00:25:06.875533+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696984163000,1696983906881,
7266237055803590052,600309,7397382693720339936,2788,2023-10-11 00:25:46.313260+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696984451000,1696983946318,
1534047961370360539,600309,7397382693720339936,2794,2023-10-11 00:26:12.260912+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696984451000,1696983972267,
4172236691013355246,600309,7397382693720339936,2817,2023-10-11 09:07:59.137634+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1697015615000,1697015279147,
2449031094558823427,600309,7397382693720339936,2825,2023-10-11 11:06:41.859597+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1697023005000,1697022401871,
2659088756288901801,600309,7397382693720339936,2826,2023-10-11 12:06:15.027988+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1697026498000,1697025975043,
1101875327575033417,600309,7397382693720339936,2830,2023-10-11 12:06:52.382076+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1697026498000,1697026012392,
2631852120586290878,600309,7397382693720339936,2840,2023-10-11 17:05:56.791273+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1697044394000,1697043956799,
7773767118031705601,600309,7397382693720339936,2845,2023-10-11 18:06:05.217227+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1697048292000,1697047565227,
9130624670205724206,600309,7397382693720339936,2849,2023-10-11 19:05:51.090646+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1697051457000,1697051151120,
4426736252209155277,600309,7397382693720339936,2850,2023-10-11 19:06:05.553467+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1697051792000,1697051165562,
3146824438719612751,600309,7397382693720339936,2859,2023-10-11 22:05:40.200128+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1697062266000,1697061940217,
4423644453024708261,600309,7397382693720339936,2864,2023-10-11 23:07:11.453277+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1697065992000,1697065631465,
8439743831859350769,600309,7397382693720339936,2866,2023-10-11 23:07:25.485089+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1697065992000,1697065645493,
6792266108898043891,600309,7397382693720339936,2871,2023-10-12 01:07:08.986788+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1697073818000,1697072828998,
6386088905162359198,600309,7397382693720339936,2873,2023-10-12 01:07:15.760924+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1697073818000,1697072835792,
470008473255872152,600309,7397382693720339936,2887,2023-10-12 05:06:18.945701+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1697087622000,1697087178987,
3484044323117198713,600309,4046154776672573066,11,2023-10-13 08:59:17.184654+00:00,2023-09-27 07:23:11.557000+00:00,2200-01-01 00:00:00+00:00,1697187911000,1697187557192,
3327274769327540346,600309,4046154776672573066,12,2023-10-13 08:59:17.475235+00:00,2023-09-27 07:23:11.557000+00:00,2200-01-01 00:00:00+00:00,1697187911000,1697187557483,
7600242120091032746,600309,4046154776672573066,17,2023-10-13 08:59:38.302992+00:00,2023-09-27 07:23:11.557000+00:00,2200-01-01 00:00:00+00:00,1697187911000,1697187578310,
7107352229486120116,600309,7245121466482884569,5,2023-10-13 08:59:53.138090+00:00,2023-09-27 07:23:26.610000+00:00,2200-01-01 00:00:00+00:00,1697187911000,1697187593146,
547917691097754647,600309,7245121466482884569,6,2023-10-13 08:59:53.417400+00:00,2023-09-27 07:23:26.610000+00:00,2200-01-01 00:00:00+00:00,1697187911000,1697187593424,
8090012646636336202,600309,7245121466482884569,9,2023-10-13 09:00:10.711606+00:00,2023-09-27 07:23:26.610000+00:00,2200-01-01 00:00:00+00:00,1697188053000,1697187610719,
107548399883599338,600309,4527285936883547617,2,2023-10-13 09:00:35.399252+00:00,2023-09-27 07:23:41.118000+00:00,2200-01-01 00:00:00+00:00,1697188053000,1697187635406,
2389240013237761970,600309,4527285936883547617,5,2023-10-13 09:00:48.390737+00:00,2023-09-27 07:23:41.118000+00:00,2200-01-01 00:00:00+00:00,1697188053000,1697187648394,
6427164620365032758,600309,4527285936883547617,8,2023-10-13 09:00:54.123461+00:00,2023-09-27 07:23:41.118000+00:00,2200-01-01 00:00:00+00:00,1697188053000,1697187654128,
2939840463466895076,600309,4527285936883547617,9,2023-10-13 09:00:59.412787+00:00,2023-09-27 07:23:41.118000+00:00,2200-01-01 00:00:00+00:00,1697188053000,1697187659417,
5497750274691029609,600309,1916920945445146536,2,2023-10-13 09:05:43.883378+00:00,2023-09-27 07:25:31.465000+00:00,2200-01-01 00:00:00+00:00,1697188368000,1697187943889,
8144825911242317267,600309,1916920945445146536,5,2023-10-13 09:05:58.977561+00:00,2023-09-27 07:25:31.465000+00:00,2200-01-01 00:00:00+00:00,1697188368000,1697187958982,
8911876385338030945,600309,3897555527287626527,2,2023-10-13 09:06:48.411717+00:00,2023-09-27 07:26:02.223000+00:00,2200-01-01 00:00:00+00:00,1697188368000,1697188008417,
3917827137210989916,600309,3897555527287626527,8,2023-10-13 09:07:22.454551+00:00,2023-09-27 07:26:02.223000+00:00,2200-01-01 00:00:00+00:00,1697188368000,1697188042462,
3830603591900634744,600309,3897555527287626527,11,2023-10-13 09:07:45.428758+00:00,2023-09-27 07:26:02.223000+00:00,2200-01-01 00:00:00+00:00,1697188368000,1697188065476,
2101991683875447934,600309,3897555527287626527,12,2023-10-13 09:07:45.846906+00:00,2023-09-27 07:26:02.223000+00:00,2200-01-01 00:00:00+00:00,1697188368000,1697188065852,
2187226262431265581,600309,3897555527287626527,14,2023-10-13 09:07:51.481322+00:00,2023-09-27 07:26:02.223000+00:00,2200-01-01 00:00:00+00:00,1697188368000,1697188071485,
8694660941281262818,600309,3897555527287626527,17,2023-10-13 09:08:04.802141+00:00,2023-09-27 07:26:02.223000+00:00,2200-01-01 00:00:00+00:00,1697188368000,1697188084806,
1900561529844866927,600309,2896276196918360831,3,2023-10-13 09:08:14.825610+00:00,2023-09-27 07:26:18.363000+00:00,2200-01-01 00:00:00+00:00,1697188368000,1697188094830,
265147416702928292,600309,2896276196918360831,4,2023-10-13 09:08:15.206456+00:00,2023-09-27 07:26:18.363000+00:00,2200-01-01 00:00:00+00:00,1697188368000,1697188095212,
1684961039903289705,600309,2896276196918360831,12,2023-10-13 09:08:47.403929+00:00,2023-09-27 07:26:18.363000+00:00,2200-01-01 00:00:00+00:00,1697188368000,1697188127408,
3204290904024926625,600309,2896276196918360831,17,2023-10-13 09:09:03.770258+00:00,2023-09-27 07:26:18.363000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188143774,
842818196893880236,600309,5196795632109682434,7,2023-10-13 09:09:23.517787+00:00,2023-09-27 07:26:35.769000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188163524,
5459761479801348420,600309,5196795632109682434,8,2023-10-13 09:09:23.770863+00:00,2023-09-27 07:26:35.769000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188163779,
2120953821767530372,600309,5196795632109682434,9,2023-10-13 09:09:29.037042+00:00,2023-09-27 07:26:35.769000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188169043,
4796359382780573761,600309,5196795632109682434,16,2023-10-13 09:10:00.326933+00:00,2023-09-27 07:26:35.769000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188200335,
8389668220687633886,600309,5196795632109682434,17,2023-10-13 09:10:25.303078+00:00,2023-09-27 07:26:35.769000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188225310,
3615979091020963155,600309,1309665255670004401,2,2023-10-13 09:11:43.048426+00:00,2023-09-27 07:27:16.522000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188303054,
8275996927020463322,600309,1309665255670004401,4,2023-10-13 09:11:48.601062+00:00,2023-09-27 07:27:16.522000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188308605,
8463802401546555581,600309,1309665255670004401,10,2023-10-13 09:12:05.372170+00:00,2023-09-27 07:27:16.522000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188325379,
277804158888386230,600309,1309665255670004401,12,2023-10-13 09:12:10.893071+00:00,2023-09-27 07:27:16.522000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188330900,
2371847493231908003,600309,1309665255670004401,16,2023-10-13 09:12:22.299016+00:00,2023-09-27 07:27:16.522000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188342325,
4972273376256853877,600309,1108553000631993399,3,2023-10-13 09:12:28.145341+00:00,2023-09-27 07:27:43.374000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188348152,
459349611354408275,600309,1108553000631993399,4,2023-10-13 09:12:28.421018+00:00,2023-09-27 07:27:43.374000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188348429,
7998966015246626004,600309,1108553000631993399,6,2023-10-13 09:12:33.939988+00:00,2023-09-27 07:27:43.374000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188353948,
4540350022062332210,600309,1108553000631993399,7,2023-10-13 09:12:39.230181+00:00,2023-09-27 07:27:43.374000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188359237,
487306102584171472,600309,1108553000631993399,8,2023-10-13 09:12:39.504335+00:00,2023-09-27 07:27:43.374000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188359512,
8451328582467431081,600309,1108553000631993399,10,2023-10-13 09:12:45.286973+00:00,2023-09-27 07:27:43.374000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188365310,
6538993151444910967,600309,1108553000631993399,12,2023-10-13 09:12:54.666801+00:00,2023-09-27 07:27:43.374000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188374676,
6728151228585971084,600309,1108553000631993399,16,2023-10-13 09:13:06.065648+00:00,2023-09-27 07:27:43.374000+00:00,2200-01-01 00:00:00+00:00,1697188683000,1697188386074,
900067531999956774,600309,1108553000631993399,17,2023-10-13 09:13:11.348156+00:00,2023-09-27 07:27:43.374000+00:00,2200-01-01 00:00:00+00:00,1697188926000,1697188391355,
6361781441029839974,600309,8031666140595222726,9,2023-10-13 09:17:48.008265+00:00,2023-09-27 07:29:36.932000+00:00,2200-01-01 00:00:00+00:00,1697189138000,1697188668020,
1934970844454910977,600309,8031666140595222726,10,2023-10-13 09:17:48.332902+00:00,2023-09-27 07:29:36.932000+00:00,2200-01-01 00:00:00+00:00,1697189138000,1697188668341,
2592024110334327610,600309,5151720781307564571,3,2023-10-13 09:22:53.340805+00:00,2023-09-27 07:33:04.855000+00:00,2200-01-01 00:00:00+00:00,1697189417000,1697188973348,
5673443891061261626,600309,5151720781307564571,10,2023-10-13 09:23:25.409366+00:00,2023-09-27 07:33:04.855000+00:00,2200-01-01 00:00:00+00:00,1697189417000,1697189005418,
7063365073155859851,600309,5151720781307564571,13,2023-10-13 09:23:36.252417+00:00,2023-09-27 07:33:04.855000+00:00,2200-01-01 00:00:00+00:00,1697189417000,1697189016278,
1431460808141592760,600309,5151720781307564571,14,2023-10-13 09:23:36.654975+00:00,2023-09-27 07:33:04.855000+00:00,2200-01-01 00:00:00+00:00,1697189417000,1697189016664,
4940790195480630842,600309,8031666140595222726,21,2023-10-13 09:45:43.383145+00:00,2023-09-27 07:29:36.932000+00:00,2200-01-01 00:00:00+00:00,1697191102000,1697190343447,
7239121865259670323,140793,675443387483262145,1,2023-04-10 06:08:08.690056+00:00,2023-04-10 06:08:08.535000+00:00,2200-01-01 00:00:00+00:00,1687279893000,1687279047004,
1980664736500037179,600309,1916920945445146536,1,2023-09-27 07:25:36.233696+00:00,2023-09-27 07:25:31.465000+00:00,2200-01-01 00:00:00+00:00,1695800024000,1695799536281,
6006121270149123293,600309,8031666140595222726,1,2023-09-27 07:29:37.003911+00:00,2023-09-27 07:29:36.932000+00:00,2200-01-01 00:00:00+00:00,1695800024000,1695799777018,
5176088138444780409,600309,5151720781307564571,1,2023-09-27 07:33:04.987626+00:00,2023-09-27 07:33:04.855000+00:00,2200-01-01 00:00:00+00:00,1695800553000,1695799984993,
1536665611375325623,600309,2182270707450192939,2,2023-09-27 10:37:39.999890+00:00,2023-09-27 06:37:01.627000+00:00,2200-01-01 00:00:00+00:00,1695811328000,1695811060018,
1653830280340710880,600309,2182270707450192939,5,2023-09-27 10:38:04.128070+00:00,2023-09-27 06:37:01.627000+00:00,2200-01-01 00:00:00+00:00,1695811328000,1695811084133,
2645856202988976746,600309,2182270707450192939,10,2023-09-27 10:38:26.074293+00:00,2023-09-27 06:37:01.627000+00:00,2200-01-01 00:00:00+00:00,1695811328000,1695811106079,
2174292556803766730,600309,7379334056931392291,9,2023-09-29 07:51:35.005850+00:00,2023-09-29 04:49:35.235000+00:00,2200-01-01 00:00:00+00:00,1695974135000,1695973895010,
3474305641227197835,600309,7379334056931392291,12,2023-09-29 07:51:40.679419+00:00,2023-09-29 04:49:35.235000+00:00,2200-01-01 00:00:00+00:00,1695974135000,1695973900682,
3048685134555647316,600309,7379334056931392291,17,2023-09-29 07:52:24.392231+00:00,2023-09-29 04:49:35.235000+00:00,2200-01-01 00:00:00+00:00,1695974335000,1695973944396,
7595213856240150579,600309,854427371608545951,9,2023-09-29 07:53:03.751646+00:00,2023-09-29 04:49:59.427000+00:00,2200-01-01 00:00:00+00:00,1695974335000,1695973983755,
4800802126573940727,600309,854427371608545951,11,2023-09-29 07:53:09.251468+00:00,2023-09-29 04:49:59.427000+00:00,2200-01-01 00:00:00+00:00,1695974335000,1695973989255,
6419151188734606603,600309,854427371608545951,15,2023-09-29 07:53:22.363974+00:00,2023-09-29 04:49:59.427000+00:00,2200-01-01 00:00:00+00:00,1695974335000,1695974002367,
3523412656663131106,600309,7397382693720339936,4,2023-09-29 08:04:43.277886+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1695975015000,1695974683292,
5580387905446336616,600309,7397382693720339936,5,2023-09-29 08:04:48.502189+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1695975015000,1695974688507,
5113473873929717957,600309,7397382693720339936,7,2023-09-29 08:04:54.794562+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1695975015000,1695974694799,
2436323931886449298,600309,7397382693720339936,9,2023-09-29 08:05:03.287363+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1695975015000,1695974703292,
7192885795662925817,600309,7397382693720339936,15,2023-09-29 08:05:22.754357+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1695975015000,1695974722758,
3603097205203311464,600309,7397382693720339936,26,2023-10-03 07:30:46.230617+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696318619000,1696318246239,
5411696124321539491,600309,7397382693720339936,42,2023-10-03 07:34:16.306131+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696318998000,1696318456313,
1098729580701276620,600309,7397382693720339936,43,2023-10-03 07:34:17.846079+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696318998000,1696318457854,
2322686996559404295,600309,7397382693720339936,44,2023-10-03 07:34:30.323947+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696318998000,1696318470328,
4671071804461328264,600309,7397382693720339936,50,2023-10-03 07:36:14.850293+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696318998000,1696318574857,
3199650727413735693,600309,7397382693720339936,55,2023-10-03 07:37:58.773403+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696318998000,1696318678779,
5434910097312105152,600309,7397382693720339936,57,2023-10-03 07:38:25.758668+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696318998000,1696318705764,
4908675519017705285,600309,7397382693720339936,64,2023-10-03 07:40:50.838358+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696319523000,1696318850844,
7372231844275506702,600309,7397382693720339936,66,2023-10-03 07:41:32.524734+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696319523000,1696318892548,
8317876430417580053,600309,7397382693720339936,67,2023-10-03 07:42:02.846800+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696319523000,1696318922854,
2225543999394956659,600309,7397382693720339936,71,2023-10-03 07:43:22.549529+00:00,2023-09-29 04:57:41.421000+00:00,2200-01-01 00:00:00+00:00,1696319523000,1696319002555,
