id,tenant_id,sequence_number,start_cbu_sequence_number,end_cbu_sequence_number,status,cycle_id,clock_id,calendar_id,attributes,created_at,modified_at,start_time,next_period_start_time,_load_ts_ms,cdc_source_ts_ms,live_processing_state,phase_transition_history,cdc_op
4496432729155064350,140793,235,235,235,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-11-21 07:09:19.450199+00:00,2020-08-21 18:30:00+00:00,2020-08-22 18:30:00+00:00,1700557395000,1700550559451,CUTOFF,"{""BOFI"":{""endTime"":1700545139355,""startTime"":1700544983030},""BOPI"":{""endTime"":1700544983030,""startTime"":1700544847857},""EOFI"":{""endTime"":1700550286821,""startTime"":1700550013829},""EOPI"":{""endTime"":1700550013829,""startTime"":1700549166923},""ACTIVE"":{""endTime"":1700549166923,""startTime"":1700545139355},""CLOSED"":{""endTime"":1700550559179,""startTime"":1700550286821},""INACTIVE"":{""endTime"":1700544847857}}",
4976165426170983042,140793,239,239,239,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-11-21 10:58:23.419179+00:00,2020-08-25 18:30:00+00:00,2020-08-26 18:30:00+00:00,1700639207000,1700564303420,CUTOFF,"{""BOFI"":{""endTime"":1700562999168,""startTime"":1700562696989},""BOPI"":{""endTime"":1700562696989,""startTime"":1700561822266},""EOFI"":{""endTime"":1700564151142,""startTime"":1700563876650},""EOPI"":{""endTime"":1700563876650,""startTime"":1700563030870},""ACTIVE"":{""endTime"":1700563030870,""startTime"":1700562999168},""CLOSED"":{""endTime"":1700564303141,""startTime"":1700564151142},""INACTIVE"":{""endTime"":1700561822266}}",
1539005940766742538,140793,236,236,236,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-11-21 09:02:50.996622+00:00,2020-08-22 18:30:00+00:00,2020-08-23 18:30:00+00:00,1700639226000,1700557370998,CUTOFF,"{""BOFI"":{""endTime"":1700556520346,""startTime"":1700550741264},""BOPI"":{""endTime"":1700550741264,""startTime"":1700550559179},""EOFI"":{""endTime"":1700557157499,""startTime"":1700556855131},""EOPI"":{""endTime"":1700556855131,""startTime"":1700556552127},""ACTIVE"":{""endTime"":1700556552127,""startTime"":1700556520346},""CLOSED"":{""endTime"":1700557370727,""startTime"":1700557157499},""INACTIVE"":{""endTime"":1700550559179}}",
8699386617978810762,140793,296,296,296,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-11-21 17:46:41.394366+00:00,2010-10-22 18:30:00+00:00,2010-10-23 18:30:00+00:00,1700639226000,1700588801395,CUTOFF,"{""BOFI"":{""endTime"":1700587913106,""startTime"":1700587744167},""BOPI"":{""endTime"":1700587744167,""startTime"":1700587334635},""EOFI"":{""endTime"":1700588662278,""startTime"":1700588189976},""EOPI"":{""endTime"":1700588189976,""startTime"":1700587929889},""ACTIVE"":{""endTime"":1700587929889,""startTime"":1700587913106},""CLOSED"":{""endTime"":1700588801096,""startTime"":1700588662278},""INACTIVE"":{""endTime"":1700587334635}}",
8276120164826656945,600309,39,39,39,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-24 04:36:22.663085+00:00,2023-02-08 08:00:00+00:00,2023-02-09 08:00:00+00:00,1700801093000,1700800582664,CUTOFF,"{""BOFI"":{""endTime"":1700736298848,""startTime"":1700736210198},""BOPI"":{""endTime"":1700736210198,""startTime"":1700735846814},""EOFI"":{""endTime"":1700799732345,""startTime"":1700770319640},""EOPI"":{""endTime"":1700770319640,""startTime"":1700768245677},""ACTIVE"":{""endTime"":1700768245677,""startTime"":1700736298848},""CLOSED"":{""endTime"":1700800582577,""startTime"":1700799732345},""INACTIVE"":{""endTime"":1700735846814}}",u
4425913264818811503,600309,15,15,15,CLOSED,4605668341250879086,611416744778808635,3419895368155280214,"""null""",1970-01-01 00:00:00+00:00,2023-11-24 07:25:44.910108+00:00,2023-01-15 08:00:00+00:00,2023-01-16 08:00:00+00:00,1700812061000,1700810744911,CUTOFF,"{""BOFI"":{""endTime"":1700073540371,""startTime"":1700073532626},""BOPI"":{""endTime"":1700073532626,""startTime"":1700073101574},""EOFI"":{""endTime"":1700203647365,""startTime"":1700202478967},""EOPI"":{""endTime"":1700202478967,""startTime"":1700140407102},""ACTIVE"":{""endTime"":1700140407102,""startTime"":1700073540371},""CLOSED"":{""endTime"":1700810744873,""startTime"":1700203647365},""INACTIVE"":{""endTime"":1700073101574,""startTime"":1700073101574}}",u
1695423191723551211,600309,41,41,41,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-24 11:32:32.300382+00:00,2023-02-10 08:00:00+00:00,2023-02-11 08:00:00+00:00,1700826466000,1700825552301,CUTOFF,"{""BOFI"":{""endTime"":1700820011613,""startTime"":1700820001993},""BOPI"":{""endTime"":1700820001993,""startTime"":1700819845263},""EOFI"":{""endTime"":1700824863562,""startTime"":1700823724269},""EOPI"":{""endTime"":1700823724269,""startTime"":1700822467096},""ACTIVE"":{""endTime"":1700822467096,""startTime"":1700820011613},""CLOSED"":{""endTime"":1700825552057,""startTime"":1700824863562},""INACTIVE"":{""endTime"":1700819845263}}",u
105865983395318737,600309,44,44,44,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-26 11:25:29.889048+00:00,2023-02-13 08:00:00+00:00,2023-02-14 08:00:00+00:00,1700998248000,1700997929891,CUTOFF,"{""BOFI"":{""endTime"":1700915386929,""startTime"":1700915355038},""BOPI"":{""endTime"":1700915355038,""startTime"":1700915081974},""EOFI"":{""endTime"":1700997596788,""startTime"":1700996661702},""EOPI"":{""endTime"":1700996661702,""startTime"":1700995363372},""ACTIVE"":{""endTime"":1700995363372,""startTime"":1700915386929},""CLOSED"":{""endTime"":1700997929838,""startTime"":1700997596788},""INACTIVE"":{""endTime"":1700915081974}}",u
1545014124286769998,600309,45,45,45,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-26 15:04:38.248831+00:00,2023-02-14 08:00:00+00:00,2023-02-15 08:00:00+00:00,1701011454000,1701011078251,CUTOFF,"{""BOFI"":{""endTime"":1700998203829,""startTime"":1700998172341},""BOPI"":{""endTime"":1700998172341,""startTime"":1700997929838},""EOFI"":{""endTime"":1701010775049,""startTime"":1701009629008},""EOPI"":{""endTime"":1701009629008,""startTime"":1701008212098},""ACTIVE"":{""endTime"":1701008212098,""startTime"":1700998203829},""CLOSED"":{""endTime"":1701011078199,""startTime"":1701010775049},""INACTIVE"":{""endTime"":1700997929838}}",u
2727805319709230641,140793,300,300,300,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-11-27 06:03:15.863794+00:00,2010-10-26 18:30:00+00:00,2010-10-27 18:30:00+00:00,1701065506000,1701064995865,CUTOFF,"{""BOFI"":{""endTime"":1700924216976,""startTime"":1700924076146},""BOPI"":{""endTime"":1700924076146,""startTime"":1700923874268},""EOFI"":{""endTime"":1701064859169,""startTime"":1701064463564},""EOPI"":{""endTime"":1701064463564,""startTime"":1701062933064},""ACTIVE"":{""endTime"":1701062933064,""startTime"":1700924216976},""CLOSED"":{""endTime"":1701064995646,""startTime"":1701064859169},""INACTIVE"":{""endTime"":1700923874268}}",u
4434160446008616281,600309,47,47,47,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-27 08:57:50.919591+00:00,2023-02-16 08:00:00+00:00,2023-02-17 08:00:00+00:00,1701076024000,1701075470921,CUTOFF,"{""BOFI"":{""endTime"":1701018208225,""startTime"":1701018176963},""BOPI"":{""endTime"":1701018176963,""startTime"":1701017964793},""EOFI"":{""endTime"":1701075168406,""startTime"":1701074263702},""EOPI"":{""endTime"":1701074263702,""startTime"":1701072996951},""ACTIVE"":{""endTime"":1701072996951,""startTime"":1701018208225},""CLOSED"":{""endTime"":1701075470864,""startTime"":1701075168406},""INACTIVE"":{""endTime"":1701017964793}}",u
6557920594087414839,600309,49,49,49,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-27 13:40:04.287525+00:00,2023-02-18 08:00:00+00:00,2023-02-19 08:00:00+00:00,1701093241000,1701092404289,CUTOFF,"{""BOFI"":{""endTime"":1701090036679,""startTime"":1701089880246},""BOPI"":{""endTime"":1701089880246,""startTime"":1701089655676},""EOFI"":{""endTime"":1701092066897,""startTime"":1701091325917},""EOPI"":{""endTime"":1701091325917,""startTime"":1701090184055},""ACTIVE"":{""endTime"":1701090184055,""startTime"":1701090036679},""CLOSED"":{""endTime"":1701092404237,""startTime"":1701092066897},""INACTIVE"":{""endTime"":1701089655676}}",u
8362531083213124327,600309,51,51,51,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-27 18:08:11.193675+00:00,2023-02-20 08:00:00+00:00,2023-02-21 08:00:00+00:00,1701108804000,1701108491196,CUTOFF,"{""BOFI"":{""endTime"":1701100992905,""startTime"":1701100984099},""BOPI"":{""endTime"":1701100984099,""startTime"":1701100725203},""EOFI"":{""endTime"":1701108082582,""startTime"":1701104940967},""EOPI"":{""endTime"":1701104940967,""startTime"":1701103687203},""ACTIVE"":{""endTime"":1701103687203,""startTime"":1701100992905},""CLOSED"":{""endTime"":1701108491134,""startTime"":1701108082582},""INACTIVE"":{""endTime"":1701100725203}}",u
8694563328811267308,600309,56,56,56,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-27 22:41:42.278733+00:00,2023-02-25 08:00:00+00:00,2023-02-26 08:00:00+00:00,1701125507000,1701124902281,CUTOFF,"{""BOFI"":{""endTime"":1701122000900,""startTime"":1701121969613},""BOPI"":{""endTime"":1701121969613,""startTime"":1701121727257},""EOFI"":{""endTime"":1701124569119,""startTime"":1701123815405},""EOPI"":{""endTime"":1701123815405,""startTime"":1701122152515},""ACTIVE"":{""endTime"":1701122152515,""startTime"":1701122000900},""CLOSED"":{""endTime"":1701124902223,""startTime"":1701124569119},""INACTIVE"":{""endTime"":1701121727257}}",u
3471655069306825688,600309,58,58,58,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-28 00:29:07.527934+00:00,2023-02-27 08:00:00+00:00,2023-02-28 08:00:00+00:00,1701131936000,1701131347529,CUTOFF,"{""BOFI"":{""endTime"":1701128600507,""startTime"":1701128568705},""BOPI"":{""endTime"":1701128568705,""startTime"":1701128324915},""EOFI"":{""endTime"":1701131044734,""startTime"":1701130018834},""EOPI"":{""endTime"":1701130018834,""startTime"":1701128722788},""ACTIVE"":{""endTime"":1701128722788,""startTime"":1701128600507},""CLOSED"":{""endTime"":1701131347477,""startTime"":1701131044734},""INACTIVE"":{""endTime"":1701128324915}}",u
9211142666642828575,600309,61,61,61,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-29 10:22:23.596444+00:00,2023-03-02 08:00:00+00:00,2023-03-03 08:00:00+00:00,1701254069000,1701253343597,CUTOFF,"{""BOFI"":{""endTime"":1701241724983,""startTime"":1701241718319},""BOPI"":{""endTime"":1701241718319,""startTime"":1701174922733},""EOFI"":{""endTime"":1701252888992,""startTime"":1701245055055},""EOPI"":{""endTime"":1701245055055,""startTime"":1701241873426},""ACTIVE"":{""endTime"":1701241873426,""startTime"":1701241724983},""CLOSED"":{""endTime"":1701253341555,""startTime"":1701252888992},""INACTIVE"":{""endTime"":1701174922733}}",u
5531808258451877304,140793,307,307,307,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-11-29 17:40:10.575621+00:00,2010-11-02 18:30:00+00:00,2010-11-03 18:30:00+00:00,1701279944000,1701279610576,CUTOFF,"{""BOFI"":{""endTime"":1701279256729,""startTime"":1701279225084},""BOPI"":{""endTime"":1701279225084,""startTime"":1701279193232},""EOFI"":{""endTime"":1701279563378,""startTime"":1701279441330},""EOPI"":{""endTime"":1701279441330,""startTime"":1701279273263},""ACTIVE"":{""endTime"":1701279273263,""startTime"":1701279256729},""CLOSED"":{""endTime"":1701279610330,""startTime"":1701279563378},""INACTIVE"":{""endTime"":1701279193232}}",u
6411792862578100802,140793,306,306,306,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-11-29 17:33:13.614905+00:00,2010-11-01 18:30:00+00:00,2010-11-02 18:30:00+00:00,1701279944000,1701279193616,CUTOFF,"{""BOFI"":{""endTime"":1701278824929,""startTime"":1701278778403},""BOPI"":{""endTime"":1701278778403,""startTime"":1701278745539},""EOFI"":{""endTime"":1701279131490,""startTime"":1701279009270},""EOPI"":{""endTime"":1701279009270,""startTime"":1701278841190},""ACTIVE"":{""endTime"":1701278841190,""startTime"":1701278824929},""CLOSED"":{""endTime"":1701279193232,""startTime"":1701279131490},""INACTIVE"":{""endTime"":1701278745539}}",u
9125198527245979438,140793,308,308,308,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-11-29 17:47:21.602919+00:00,2010-11-03 18:30:00+00:00,2010-11-04 18:30:00+00:00,1701280332000,1701280041604,CUTOFF,"{""BOFI"":{""endTime"":1701279703730,""startTime"":1701279672305},""BOPI"":{""endTime"":1701279672305,""startTime"":1701279610330},""EOFI"":{""endTime"":1701279994689,""startTime"":1701279872719},""EOPI"":{""endTime"":1701279872719,""startTime"":1701279719934},""ACTIVE"":{""endTime"":1701279719934,""startTime"":1701279703730},""CLOSED"":{""endTime"":1701280041351,""startTime"":1701279994689},""INACTIVE"":{""endTime"":1701279610330}}",u
5651189954749985410,600309,64,64,64,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-29 19:18:32.110152+00:00,2023-03-05 08:00:00+00:00,2023-03-06 08:00:00+00:00,1701285828000,1701285512111,CUTOFF,"{""BOFI"":{""endTime"":1701281504543,""startTime"":1701281498871},""BOPI"":{""endTime"":1701281498871,""startTime"":1701280863498},""EOFI"":{""endTime"":1701284776885,""startTime"":1701283488936},""EOPI"":{""endTime"":1701283488936,""startTime"":1701281655107},""ACTIVE"":{""endTime"":1701281655107,""startTime"":1701281504543},""CLOSED"":{""endTime"":1701285512058,""startTime"":1701284776885},""INACTIVE"":{""endTime"":1701280863498}}",u
4119309816354564024,600309,65,65,65,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-29 20:11:04.276455+00:00,2023-03-06 08:00:00+00:00,2023-03-07 08:00:00+00:00,1701289161000,1701288664277,CUTOFF,"{""BOFI"":{""endTime"":1701285866416,""startTime"":1701285858657},""BOPI"":{""endTime"":1701285858657,""startTime"":1701285512058},""EOFI"":{""endTime"":1701288201858,""startTime"":1701286950202},""EOPI"":{""endTime"":1701286950202,""startTime"":1701286005278},""ACTIVE"":{""endTime"":1701286005278,""startTime"":1701285866416},""CLOSED"":{""endTime"":1701288664114,""startTime"":1701288201858},""INACTIVE"":{""endTime"":1701285512058}}",u
3095611610435103604,600309,66,66,66,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-29 21:04:12.313602+00:00,2023-03-07 08:00:00+00:00,2023-03-08 08:00:00+00:00,1701292238000,1701291852314,CUTOFF,"{""BOFI"":{""endTime"":1701288994254,""startTime"":1701288985963},""BOPI"":{""endTime"":1701288985963,""startTime"":1701288664114},""EOFI"":{""endTime"":1701291407604,""startTime"":1701290340628},""EOPI"":{""endTime"":1701290340628,""startTime"":1701289153501},""ACTIVE"":{""endTime"":1701289153501,""startTime"":1701288994254},""CLOSED"":{""endTime"":1701291851339,""startTime"":1701291407604},""INACTIVE"":{""endTime"":1701288664114}}",u
8524356320089805416,600309,67,67,67,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-29 22:26:00.978143+00:00,2023-03-08 08:00:00+00:00,2023-03-09 08:00:00+00:00,1701297339000,1701296760979,CUTOFF,"{""BOFI"":{""endTime"":1701292409096,""startTime"":1701292403301},""BOPI"":{""endTime"":1701292403301,""startTime"":1701291851339},""EOFI"":{""endTime"":1701296313243,""startTime"":1701294451931},""EOPI"":{""endTime"":1701294451931,""startTime"":1701292546559},""ACTIVE"":{""endTime"":1701292546559,""startTime"":1701292409096},""CLOSED"":{""endTime"":1701296760931,""startTime"":1701296313243},""INACTIVE"":{""endTime"":1701291851339}}",u
7730007791897796672,600309,68,68,68,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-11-29 23:16:00.126121+00:00,2023-03-09 08:00:00+00:00,2023-03-10 08:00:00+00:00,1701300119000,1701299760127,CUTOFF,"{""BOFI"":{""endTime"":1701297117124,""startTime"":1701297107734},""BOPI"":{""endTime"":1701297107734,""startTime"":1701296760931},""EOFI"":{""endTime"":1701299314371,""startTime"":1701298121449},""EOPI"":{""endTime"":1701298121449,""startTime"":1701297310926},""ACTIVE"":{""endTime"":1701297310926,""startTime"":1701297117124},""CLOSED"":{""endTime"":1701299760049,""startTime"":1701299314371},""INACTIVE"":{""endTime"":1701296760931}}",u
3428969503133922271,140793,309,309,309,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-11-30 05:39:15.179583+00:00,2010-11-04 18:30:00+00:00,2010-11-05 18:30:00+00:00,1701323397000,1701322755181,CUTOFF,"{""BOFI"":{""endTime"":1701280105224,""startTime"":1701280073885},""BOPI"":{""endTime"":1701280073885,""startTime"":1701280041351},""EOFI"":{""endTime"":1701322602217,""startTime"":1701322374096},""EOPI"":{""endTime"":1701322374096,""startTime"":1701321929024},""ACTIVE"":{""endTime"":1701321929024,""startTime"":1701280105224},""CLOSED"":{""endTime"":1701322754859,""startTime"":1701322602217},""INACTIVE"":{""endTime"":1701280041351}}",u
9112653271034740167,600309,71,71,71,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-12-01 11:10:58.486511+00:00,2023-03-12 08:00:00+00:00,2023-03-13 07:00:00+00:00,1701429588000,1701429058488,CUTOFF,"{""BOFI"":{""endTime"":1701409547827,""startTime"":1701409540347},""BOPI"":{""endTime"":1701409540347,""startTime"":1701409165921},""EOFI"":{""endTime"":1701428585553,""startTime"":1701426589720},""EOPI"":{""endTime"":1701426589720,""startTime"":1701419375807},""ACTIVE"":{""endTime"":1701419375807,""startTime"":1701409547827},""CLOSED"":{""endTime"":1701429055280,""startTime"":1701428585553},""INACTIVE"":{""endTime"":1701409165921}}",u
6551818135495875786,140793,310,310,310,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-12-04 12:20:12.057103+00:00,2010-11-05 18:30:00+00:00,2010-11-06 18:30:00+00:00,1701692925000,1701692412058,CUTOFF,"{""BOFI"":{""endTime"":1701322969163,""startTime"":1701322862260},""BOPI"":{""endTime"":1701322862260,""startTime"":1701322754859},""EOFI"":{""endTime"":1701692302228,""startTime"":1701691988394},""EOPI"":{""endTime"":1701691988394,""startTime"":1701691412383},""ACTIVE"":{""endTime"":1701691412383,""startTime"":1701322969163},""CLOSED"":{""endTime"":1701692411767,""startTime"":1701692302228},""INACTIVE"":{""endTime"":1701322754859}}",u
6930660482681812716,140793,311,311,311,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-12-04 14:04:30.528142+00:00,2010-11-06 18:30:00+00:00,2010-11-07 18:30:00+00:00,1701699347000,1701698670529,CUTOFF,"{""BOFI"":{""endTime"":1701692597076,""startTime"":1701692504031},""BOPI"":{""endTime"":1701692504031,""startTime"":1701692411767},""EOFI"":{""endTime"":1701697465076,""startTime"":1701697327819},""EOPI"":{""endTime"":1701697327819,""startTime"":1701696315923},""ACTIVE"":{""endTime"":1701696315923,""startTime"":1701692597076},""CLOSED"":{""endTime"":1701698670283,""startTime"":1701697465076},""INACTIVE"":{""endTime"":1701692411767}}",u
2020109123983594032,140793,312,312,312,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-12-04 14:43:41.778459+00:00,2010-11-07 18:30:00+00:00,2010-11-08 18:30:00+00:00,1701701723000,1701701021779,CUTOFF,"{""BOFI"":{""endTime"":1701698911525,""startTime"":1701698796116},""BOPI"":{""endTime"":1701698796116,""startTime"":1701698670283},""EOFI"":{""endTime"":1701700894121,""startTime"":1701700678297},""EOPI"":{""endTime"":1701700678297,""startTime"":1701698938799},""ACTIVE"":{""endTime"":1701698938799,""startTime"":1701698911525},""CLOSED"":{""endTime"":1701701021538,""startTime"":1701700894121},""INACTIVE"":{""endTime"":1701698670283}}",u
5804008369702306317,140793,313,313,313,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-12-04 18:57:12.293159+00:00,2010-11-08 18:30:00+00:00,2010-11-09 18:30:00+00:00,1701716881000,1701716232294,CUTOFF,"{""BOFI"":{""endTime"":1701702267401,""startTime"":1701702136532},""BOPI"":{""endTime"":1701702136532,""startTime"":1701701021538},""EOFI"":{""endTime"":1701716099367,""startTime"":1701712618209},""EOPI"":{""endTime"":1701712618209,""startTime"":1701702288132},""ACTIVE"":{""endTime"":1701702288132,""startTime"":1701702267401},""CLOSED"":{""endTime"":1701716231995,""startTime"":1701716099367},""INACTIVE"":{""endTime"":1701701021538}}",u
3874060099149336940,600309,75,75,75,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-12-05 06:13:03.698312+00:00,2023-03-16 07:00:00+00:00,2023-03-17 07:00:00+00:00,1701759704000,1701756783699,CUTOFF,"{""BOFI"":{""endTime"":1701694457573,""startTime"":1701694426041},""BOPI"":{""endTime"":1701694426041,""startTime"":1701693761828},""EOFI"":{""endTime"":1701716586348,""startTime"":1701696660585},""EOPI"":{""endTime"":1701696660585,""startTime"":1701694670786},""ACTIVE"":{""endTime"":1701694670786,""startTime"":1701694457573},""CLOSED"":{""endTime"":1701756783640,""startTime"":1701716586348},""INACTIVE"":{""endTime"":1701693761828}}",u
1608301247767839987,140793,242,242,242,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-12-05 07:07:38.321536+00:00,2020-08-28 18:30:00+00:00,2020-08-29 18:30:00+00:00,1701763372000,1701760058323,CUTOFF,"{""BOFI"":{""endTime"":1700565893713,""startTime"":1700565862368},""BOPI"":{""endTime"":1700565862368,""startTime"":1700565830771},""EOFI"":{""endTime"":1701759215194,""startTime"":1701758608928},""EOPI"":{""endTime"":1701758608928,""startTime"":1700832472514},""ACTIVE"":{""endTime"":1700832472514,""startTime"":1700565893713},""CLOSED"":{""endTime"":1701760058085,""startTime"":1701759215194},""INACTIVE"":{""endTime"":1700565830771}}",u
3724002031414890859,140793,243,243,243,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-12-05 08:24:31.419186+00:00,2020-08-29 18:30:00+00:00,2020-08-30 18:30:00+00:00,1701765597000,1701764671420,CUTOFF,"{""BOFI"":{""endTime"":1701761747731,""startTime"":1701761623221},""BOPI"":{""endTime"":1701761623221,""startTime"":1701760058085},""EOFI"":{""endTime"":1701764598397,""startTime"":1701764001890},""EOPI"":{""endTime"":1701764001890,""startTime"":1701761759696},""ACTIVE"":{""endTime"":1701761759696,""startTime"":1701761747731},""CLOSED"":{""endTime"":1701764671110,""startTime"":1701764598397},""INACTIVE"":{""endTime"":1701760058085}}",u
1807853610641260186,140793,246,246,246,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-12-06 08:50:08.844891+00:00,2020-09-01 18:30:00+00:00,2020-09-02 18:30:00+00:00,1701853885000,1701852608846,CUTOFF,"{""BOFI"":{""endTime"":1701841767591,""startTime"":1701841645689},""BOPI"":{""endTime"":1701841645689,""startTime"":1701841553160},""EOFI"":{""endTime"":1701852543963,""startTime"":1701852298637},""EOPI"":{""endTime"":1701852298637,""startTime"":1701848219019},""ACTIVE"":{""endTime"":1701848219019,""startTime"":1701841767591},""CLOSED"":{""endTime"":1701852608555,""startTime"":1701852543963},""INACTIVE"":{""endTime"":1701841553160}}",u
6548680938077579698,140793,148,148,148,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-07-14 15:15:03.888425+00:00,2020-05-26 18:30:00+00:00,2020-05-27 18:30:00+00:00,1689348168000,1689347703889,,,
6663235425117647362,140793,329,329,329,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:49:00.674859+00:00,2023-06-19 05:11:32.176002+00:00,2020-11-23 18:30:00+00:00,2020-11-24 18:30:00+00:00,1687936211000,1687774831562,,,
6730822592396368256,140793,108,108,108,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:53.965680+00:00,2023-01-30 12:59:59.848945+00:00,2020-04-16 18:30:00+00:00,2020-04-17 18:30:00+00:00,1687936211000,1687774833600,,,
6768331941960449888,140793,148,148,148,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,,1970-01-01 00:00:00+00:00,2023-07-10 10:49:18.268469+00:00,2010-05-27 18:30:00+00:00,2010-05-28 18:30:00+00:00,1688987656000,1688986158270,,,
6821221392107059408,140793,174,174,174,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-08-09 12:01:36.076912+00:00,2010-06-22 18:30:00+00:00,2010-06-23 18:30:00+00:00,1691582752000,1691582496077,,,
6826438157939107009,140793,7,7,7,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,"""null""",1970-01-01 00:00:00+00:00,2023-04-10 05:58:39.052620+00:00,2020-01-06 18:30:00+00:00,2020-01-07 18:30:00+00:00,1681995457000,,,,
6919280150098853637,140793,328,328,328,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:49:00.668580+00:00,2023-06-19 00:07:48.918218+00:00,2020-11-22 18:30:00+00:00,2020-11-23 18:30:00+00:00,1687134095000,1687133268919,,,
6921763434427453932,140793,34,34,34,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-01-30 12:59:59.848945+00:00,2010-02-02 18:30:00+00:00,2010-02-03 18:30:00+00:00,1681995457000,,,,
6955553503441844936,140793,208,208,208,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-10-27 12:33:45.117294+00:00,2020-07-25 18:30:00+00:00,2020-07-26 18:30:00+00:00,1698410507000,1698410025127,CUTOFF,"{""BOFI"":{""endTime"":1698408044985,""startTime"":1698407912619},""BOPI"":{""endTime"":1698407912619,""startTime"":1698407743826},""EOFI"":{""endTime"":1698410024807,""startTime"":1698409569396},""EOPI"":{""endTime"":1698409569396,""startTime"":1698409110606},""ACTIVE"":{""endTime"":1698409110606,""startTime"":1698408044985},""CLOSED"":{""endTime"":1698410024807,""startTime"":1698410024807},""INACTIVE"":{""endTime"":1698407743826,""startTime"":1698407743826}}",
