ledgerid,coa_id,createdat,lastupdatedat,userid,accountingtype,currency,producttype,attrjson,creditlimit,overdraftlimit,state,debitors,ifi,sub_product_type,zeta_user_id,ifi_product_type,ah_id,ah_debitors,name,code,description,requestid,payload_hash,lastpostingid,lasttransactionid,lastreceipthash,currentbalance
3862986482320186204,,2023-04-17 10:06:03.860158+00:00,2023-04-17 10:06:03.860158+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""7854596850949334660"",""sourceAccountId"":""07a6ce95-80c4-41b7-8279-c5526b6e72cd"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""10099700"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230417100148300_8618_Cash_Req_clearance_1681725699.0"",""sourceTransactionDate"":""2023-04-17"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""428476""}",,0,CLOSED,,140793,,,,7887fa76-8607-4dfe-a86d-4d63f9d37224,"[""7887fa76-8607-4dfe-a86d-4d63f9d37224""]",,,,AIONloga_loan_process_878,5215901f8faed25d186aa7cd6269b636,432112,20230624084558764_UpdateState_e433b53a-bb83-45bc-a840-b071d626efe3,/JvxoA==,3172646
3931558293622658709,,2023-04-19 10:54:14.893345+00:00,2023-04-19 10:54:14.893345+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""4042333766720775662"",""sourceAccountId"":""6ed3f4bc-6d46-4004-8572-da379d2a56a7"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""1000000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230419105359793_382_Req_clearance_1681901630"",""sourceTransactionDate"":""2023-04-19"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""16895""}",,0,CLOSED,,140793,,,,52045f28-25bd-474b-b874-401760cea765,"[""52045f28-25bd-474b-b874-401760cea765""]",,,,AIONloga_loan_process_887,7754d3f6cfa119ce448c582456de1b48,582418,20230529165127723_910_ef36d827-840c-4cf1-966c-f2f27147e392,rBAXGQ==,0
3949156393925647975,,2023-04-19 11:49:45.827188+00:00,2023-04-19 11:49:45.827188+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""billingDays"":""1"",""interestRate"":""10"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""5252449422181252431"",""sourceAccountId"":""795c1baf-4cda-4289-b76c-a37d8df3f8d2"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""200000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230419112538748_532_April_Aion_refund_clearance_Cancellation_test_5252449422181252431"",""sourceTransactionDate"":""2023-04-19"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""march_loan_booking"",""interestAmountAsOnBookingDate"":""2080""}",,0,CLOSED,,140793,,,,50026720-be90-4902-933b-2932936e5561,"[""50026720-be90-4902-933b-2932936e5561""]",,,,test_april19_2,d62a26a63e2c9e07db55e81b5541e3ab,520028,20230624084431797_UpdateState_c2c161f2-236d-481d-a297-badbf2a5226a,AWmv8A==,45290
4759130438979365855,,2023-03-24 04:12:36.176088+00:00,2023-03-24 04:12:36.176088+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""vbo-id"":""f57d7f96-b12a-40de-b45e-79dcf53ffe02"",""currency"":""INR"",""aura.coa-id"":""4035248022331589538"",""creditLimit"":""10000000"",""account.pd-id"":""2522743094697248881"",""account.pf-id"":""5431494089807464515"",""account.openDate"":""2010-03-23"",""account.provider"":""ruby"",""issuance.location"":""TN"",""aura.parent-node-id"":""5431494089807464515"",""ruby.annual-fee.treatment"":""REGULAR""}",9223372036854775807,0,CLOSED,,140793,,,,2ff3e88c-1ad5-4f86-b978-2f13a7ae929a,"[""2ff3e88c-1ad5-4f86-b978-2f13a7ae929a""]",,,,cfc83a38-38eb-4b29-bc3c-8a316ef705aa,2e1692fe02bc6bd9e81565faac5dede0,793305,20240117192823372_1332_ab0b8538-8ab5-470a-a074-29c41e2d06cb,esiuUA==,2456326
4868218614748269689,,2023-04-22 12:59:36.036722+00:00,2023-04-22 12:59:36.036722+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""vbo-id"":""f57d7f96-b12a-40de-b45e-79dcf53ffe02"",""currency"":""INR"",""aura.coa-id"":""2201104019684666068"",""creditLimit"":""10000000"",""account.pd-id"":""4202712136292510534"",""account.pf-id"":""3666270197012954215"",""account.openDate"":""2020-05-19"",""account.provider"":""ruby"",""issuance.location"":""TN"",""aura.parent-node-id"":""3666270197012954215"",""ruby.annual-fee.treatment"":""LIFETIME_FREE""}",9223372036854775807,0,CLOSED,,140793,,,,500eccf7-4148-42e7-a62c-77321f5be8f8,"[""500eccf7-4148-42e7-a62c-77321f5be8f8""]",,,,31752152-ec50-4963-a3cf-1682168367,9174fc527a6fce7257e0e5610e3aab9b,702181,20230612142002001_64192@ledger.services.olympus_oBdEJw==,FWuavQ==,5129800
2772116840831708337,,2023-03-24 09:32:38.967226+00:00,2023-03-24 09:32:38.967226+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""vbo-id"":""f57d7f96-b12a-40de-b45e-79dcf53ffe02"",""currency"":""INR"",""aura.coa-id"":""2201104019684666068"",""creditLimit"":""100000000"",""account.pd-id"":""4202712136292510534"",""account.pf-id"":""3666270197012954215"",""account.openDate"":""2020-05-07"",""account.provider"":""ruby"",""issuance.location"":""TN"",""aura.parent-node-id"":""3666270197012954215"",""ruby.annual-fee.treatment"":""LIFETIME_FREE""}",9223372036854775807,0,CLOSED,,140793,,,,0d6497e4-12d9-4841-ad68-e28d95174153,"[""0d6497e4-12d9-4841-ad68-e28d95174153""]",,,,31752152-ec50-4963-a3cf-1679650347,7c0ef6066d73482ea2b0bfae0849ac73,335178,20230612142011829_64192@ledger.services.olympus_dCartg==,u7YUiQ==,1789675
3284656662122400714,,2023-04-19 19:49:18.778768+00:00,2023-04-19 19:49:18.778768+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""7334420645011867770"",""sourceAccountId"":""c90d7b78-3492-4028-a182-8401ef26f51a"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""1000000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230419194911827_628_Req_clearance_1681933749"",""sourceTransactionDate"":""2023-04-20"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""16895""}",,0,CLOSED,,140793,,,,917bfa25-0834-47cb-96bc-99729a307412,"[""917bfa25-0834-47cb-96bc-99729a307412""]",,,,AIONloga_loan_process_84,207f0541f4f7727c8d04174bb54be5f4,587912,20230419195050053_479_c8e80bee-2771-4f2e-9a72-4400b71c8848,xDoY8Q==,0
3506032008428192196,,2023-04-26 09:02:18.519835+00:00,2023-04-26 09:02:18.519835+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""3754421975346437550"",""sourceAccountId"":""2c4ce8c5-6617-45a2-962e-5298b3c91dac"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""500000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230426090104201_117_Req_clearance_1682499656"",""sourceTransactionDate"":""2023-04-26"",""account.loan-book-date"":""2010-03-27"",""account.loan-value-date"":""2010-03-27"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""8447""}",,0,CLOSED,,140793,,,,958e7a83-03f5-4998-b308-07640b02df50,"[""958e7a83-03f5-4998-b308-07640b02df50""]",,,,AIONloga_loan_process_297,a700e7bea797eb5b92ca0000caac723c,746293,20230426090401288_386_23c4fb37-ae34-487f-ba48-c4050236c325,zCqCAg==,0
4214859983996377520,,2023-03-13 13:25:14.184031+00:00,2023-03-13 13:25:14.184031+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""vbo-id"":""f57d7f96-b12a-40de-b45e-79dcf53ffe02"",""currency"":""INR"",""aura.coa-id"":""4035248022331589538"",""creditLimit"":""900000000"",""account.pd-id"":""2522743094697248881"",""account.pf-id"":""5431494089807464515"",""account.openDate"":""2010-03-07"",""account.provider"":""ruby"",""dontPostInterest"":""false"",""issuance.location"":""TN"",""dontAssessInterest"":""false"",""aura.parent-node-id"":""5431494089807464515"",""ruby.annual-fee.treatment"":""LIFETIME_FREE""}",9223372036854775807,0,CLOSED,,140793,,,,2a720b44-4200-4adb-a552-70b7c01b617f,"[""2a720b44-4200-4adb-a552-70b7c01b617f""]",,,,BgLbyoCaMbthPuZH4iZIalc3RL,248d11fc92b62fbda1aea7e4525290e2,894669,20230405112810601_UpdateState_77291b67-c666-43ee-b8b5-0a1f3d48aeda,1Yg/zA==,1162030
4289278603131975889,,2023-03-24 09:33:50.374133+00:00,2023-03-24 09:33:50.374133+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""vbo-id"":""f57d7f96-b12a-40de-b45e-79dcf53ffe02"",""currency"":""INR"",""aura.coa-id"":""2201104019684666068"",""creditLimit"":""100000000"",""account.pd-id"":""4202712136292510534"",""account.pf-id"":""3666270197012954215"",""account.openDate"":""2020-05-07"",""account.provider"":""ruby"",""issuance.location"":""TN"",""aura.parent-node-id"":""3666270197012954215"",""ruby.annual-fee.treatment"":""LIFETIME_FREE""}",9223372036854775807,0,CLOSED,,140793,,,,0d6497e4-12d9-4841-ad68-e28d95174153,"[""0d6497e4-12d9-4841-ad68-e28d95174153""]",,,,31752152-ec50-4963-a3cf-1679650427,5b2a7d72f770f97ffd7c9631f8b56b6f,112571,20230612142011531_64190@ledger.services.olympus_ZW7Axg==,eBwtMg==,3107350
4515774776229596788,,2023-03-13 13:25:54.000539+00:00,2023-03-13 13:25:54.000539+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""vbo-id"":""f57d7f96-b12a-40de-b45e-79dcf53ffe02"",""currency"":""INR"",""aura.coa-id"":""4035248022331589538"",""creditLimit"":""900000000"",""account.pd-id"":""2522743094697248881"",""account.pf-id"":""5431494089807464515"",""account.openDate"":""2010-03-07"",""account.provider"":""ruby"",""dontPostInterest"":""false"",""issuance.location"":""TN"",""dontAssessInterest"":""false"",""aura.parent-node-id"":""5431494089807464515"",""ruby.annual-fee.treatment"":""LIFETIME_FREE""}",9223372036854775807,0,CLOSED,,140793,,,,bc6dc88c-1b5f-4b7e-a041-109aa34ff061,"[""bc6dc88c-1b5f-4b7e-a041-109aa34ff061""]",,,,Sxb0z2ciZnAIXOkrQMvQa96Fbs,52418c4e820566395764db6b03149638,601966,20240117062004561_576_eb53f7e1-e156-4a5f-b1c5-b97c1bfb124d,UWXBbQ==,912200
4777469180879674827,,2023-04-19 10:51:07.442331+00:00,2023-04-19 10:51:07.442331+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""80214199591740318"",""sourceAccountId"":""ed545ef6-692a-48c3-829f-fd1cc7b6b79e"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""1000000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230419105104710_289_Req_clearance_1681901464"",""sourceTransactionDate"":""2023-04-19"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""16895""}",,0,CLOSED,,140793,,,,4bba2948-cc9a-4fda-a188-0ebf37045575,"[""4bba2948-cc9a-4fda-a188-0ebf37045575""]",,,,AIONloga_loan_process_562,4fcc7fcbb124a85d5441a5ca0c59ec0f,651657,20230426104030872_412_f36848b5-c4ec-416c-94e8-a500b6e7e9c0,xTjzUg==,0
4863864428981138053,,2023-03-24 04:08:52.467682+00:00,2023-03-24 04:08:52.467682+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""vbo-id"":""f57d7f96-b12a-40de-b45e-79dcf53ffe02"",""currency"":""INR"",""aura.coa-id"":""4035248022331589538"",""creditLimit"":""10000000"",""account.pd-id"":""2522743094697248881"",""account.pf-id"":""5431494089807464515"",""account.openDate"":""2010-03-23"",""account.provider"":""ruby"",""issuance.location"":""TN"",""aura.parent-node-id"":""5431494089807464515"",""ruby.annual-fee.treatment"":""REGULAR""}",9223372036854775807,0,CLOSED,,140793,,,,8c53d5b5-5f44-41c0-99fc-469e52444996,"[""8c53d5b5-5f44-41c0-99fc-469e52444996""]",,,,6d48c106-9a13-4dfe-a5e0-96668d8fa039,01f696f8f0fc55e9404a78183119ba14,316078,20230405112701815_UpdateState_a2984ef1-9cc0-4be2-a6bf-3eabb4fe1d30,Xe76+w==,177431
1035593888991592661,,2023-04-26 06:18:55.461825+00:00,2023-04-26 06:18:55.461825+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""15.75"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""4706110184280225943"",""sourceAccountId"":""9618a924-c815-4c04-aa96-431fdb1eab42"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""495000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230426061834386_493_EMI_0026"",""sourceTransactionDate"":""2023-04-26"",""account.loan-book-date"":""2010-03-27"",""account.loan-value-date"":""2010-03-27"",""account.loan-account-name"":""Emerald_Automation"",""interestAmountAsOnBookingDate"":""4093""}",,0,CLOSED,,140793,,,,395af85e-44be-4c90-9739-c644c8dddda2,"[""395af85e-44be-4c90-9739-c644c8dddda2""]",,,,1682243534846_05,e313c6664ec0db58cd632bf6ff85a676,500480,20230529162341636_536_c59391fe-b5e1-4783-bf8f-ca62c70a19f3,c5XeCQ==,0
1864863281819735583,,2023-04-17 06:08:43.494724+00:00,2023-04-17 06:08:43.494724+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""4981278990067495204"",""sourceAccountId"":""4847bf9e-a6cb-4770-8fdf-59d7022956a9"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""10099700"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230417060733962_41335_Req_clearance_1681711653"",""sourceTransactionDate"":""2023-04-17"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""428476""}",,0,CLOSED,,140793,,,,ee844641-f92f-49f3-94e1-8b2abc6167c1,"[""ee844641-f92f-49f3-94e1-8b2abc6167c1""]",,,,AIONloga_loan_process_894,12256aca26758e03272c25779b05d664,401375,20230624084600003_UpdateState_04c63984-c2b2-4a88-a593-49790b4dc8e7,WHfmXQ==,3172646
2988329282840464231,,2023-05-02 10:51:02.360381+00:00,2023-05-02 10:51:02.360381+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""15.75"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""7590303805596085499"",""sourceAccountId"":""14b33a82-ce10-4d0a-92f3-07f0472d7ade"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""600000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230502104920773_6359_EMI_00022"",""sourceTransactionDate"":""2023-05-02"",""account.loan-book-date"":""2010-03-28"",""account.loan-value-date"":""2010-03-28"",""account.loan-account-name"":""Emerald_Automation"",""interestAmountAsOnBookingDate"":""4698""}",,0,CLOSED,,140793,,,,395af85e-44be-4c90-9739-c644c8dddda2,"[""395af85e-44be-4c90-9739-c644c8dddda2""]",,,,1682243534846_0008,b61fe904eb8ef69ac355b18bd764d113,337646,20230529162336914_1898_1ee77765-01fa-4e5d-aa04-3c06755d49cd,+4Mx7Q==,0
4174039485171316867,,2023-04-19 09:42:39.345033+00:00,2023-04-19 09:42:39.345033+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""2351819738854646888"",""sourceAccountId"":""638bccda-2ef1-4b74-8266-d02d54245887"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""1000000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230419094027984_34_Req_clearance_1681897224"",""sourceTransactionDate"":""2023-04-19"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""16895""}",,0,CLOSED,,140793,,,,ae76ef73-0f79-49e4-ba2a-c63e5660167b,"[""ae76ef73-0f79-49e4-ba2a-c63e5660167b""]",,,,AIONloga_loan_process_743,1497c2d77c1913f87a79752209e9a47c,323458,20230624084521715_UpdateState_c44ca401-88a2-4d78-b018-15700e36cb43,e6ZBnA==,171475
5226015696084665802,,2023-05-17 07:04:18.614610+00:00,2023-05-17 07:04:18.614610+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""9003876127789812448"",""sourceAccountId"":""10c0c042-4521-4608-abd7-63ec00fa1c44"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""500000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230517070348487_4291_Req_clearance_1684307027"",""sourceTransactionDate"":""2023-05-17"",""account.loan-book-date"":""2010-04-14"",""account.loan-value-date"":""2010-04-14"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""8875""}",,0,CLOSED,,140793,,,,8f6a3cf8-8eba-4d2a-8e7a-81e457dbfc55,"[""8f6a3cf8-8eba-4d2a-8e7a-81e457dbfc55""]",,,,AIONloga_loan_process_156,0052d1521cf3d3b1bb958991a33f4ae9,749196,20230606161239633_1877_0c2fa8f3-e77d-4aa1-af78-b94013de5d48,aCkIwQ==,0
5698132145383687354,,2023-04-20 13:35:32.438784+00:00,2023-04-20 13:35:32.438784+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""1236962766056153860"",""sourceAccountId"":""c7b1b124-5fd4-4992-99bc-c38b7e918bc2"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""10099700"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230413102425897_1248_Cash_Req_clearance_1681381463.0"",""sourceTransactionDate"":""2023-04-13"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""477753""}",,0,CLOSED,,140793,,,,f2f1d57c-354c-4c62-8c9d-ead55138d2dd,"[""f2f1d57c-354c-4c62-8c9d-ead55138d2dd""]",,,,AIONloga_loan_process_0019,547e7f3d849a61d9fb925465e0f224ba,708822,20230624084413799_UpdateState_40aa4a1b-bfb5-4bcf-a767-8b78ee7e6483,Ad/r6w==,3998403
5011888030023641405,,2023-04-19 10:49:53.992143+00:00,2023-04-19 10:49:53.992143+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""4621989478929500619"",""sourceAccountId"":""63219c1d-0e16-453b-aed5-1646d880e876"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""1000000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230419104933738_275_Req_clearance_1681901373"",""sourceTransactionDate"":""2023-04-19"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""16895""}",,0,CLOSED,,140793,,,,b8364f19-a800-46e3-b0a3-fd04b68b8a26,"[""b8364f19-a800-46e3-b0a3-fd04b68b8a26""]",,,,AIONloga_loan_process_335,26462066b4cecc73d49d2099eff78990,531266,20230624084504768_UpdateState_1bdf46d5-607c-4f15-9c8e-c31bf2246899,KPMfUw==,89671
5322627810255602235,,2023-04-19 18:27:37.611499+00:00,2023-04-19 18:27:37.611499+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""35.5"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""184823469348124710"",""sourceAccountId"":""76571637-b5bb-4529-9865-18f0cf0fbdc3"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""1000000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230419182621836_577_Req_clearance_1681928779"",""sourceTransactionDate"":""2023-04-19"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""APR_loan_booking"",""interestAmountAsOnBookingDate"":""16895""}",,0,CLOSED,,140793,,,,50026720-be90-4902-933b-2932936e5561,"[""50026720-be90-4902-933b-2932936e5561""]",,,,AIONloga_loan_process_701,d3f24d131493613f37e734c069fb8b38,622065,20230503132610293_UpdateState_c3e89de5-0f3e-4339-859f-64a7f5c6e44f,R+4hOg==,-104760
5962684267211494232,,2023-04-23 11:34:22.091065+00:00,2023-04-23 11:34:22.091065+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""vbo-id"":""f57d7f96-b12a-40de-b45e-79dcf53ffe02"",""currency"":""INR"",""aura.coa-id"":""4035248022331589538"",""creditLimit"":""100000000"",""account.pd-id"":""2522743094697248881"",""account.pf-id"":""5431494089807464515"",""account.openDate"":""2010-05-21"",""account.provider"":""ruby"",""issuance.location"":""TN"",""aura.parent-node-id"":""5431494089807464515"",""ruby.annual-fee.treatment"":""LIFETIME_FREE""}",9223372036854775807,0,CLOSED,,140793,,,,500eccf7-4148-42e7-a62c-77321f5be8f8,"[""500eccf7-4148-42e7-a62c-77321f5be8f8""]",,,,31752152-ec50-4963-a3cf-1682249648,275e32ead37b3e4e9f091d7939054214,866966,20230423155857379_UpdateState_ede60ab5-9ef6-475a-bf38-a5f9607b58d6,By6aFA==,4879800
6097129060204517188,,2023-04-21 10:55:34.688549+00:00,2023-04-21 10:55:34.688549+00:00,,ASSET,INR,ACCOUNT_HOLDER,"{""channel"":""ruby"",""loanType"":""merchantEMI"",""timeZone"":""Asia/Kolkata"",""aura.coa-id"":""8856676763747829001"",""interestRate"":""25.75"",""account.pd-id"":""3262725594355241760"",""account.pf-id"":""8643996531221736343"",""account.source"":""emerald"",""sourceLedgerId"":""881125059319606808"",""sourceAccountId"":""76e89065-cf2d-45de-b2bf-5a3f6e4cfa6c"",""sourceProductId"":""7762450906761625876"",""account.provider"":""emerald"",""account.loan-amount"":""500000"",""aura.parent-node-id"":""7874456330822347140"",""sourceTransactionID"":""20230421105458766_193_EMI_0015"",""sourceTransactionDate"":""2023-04-21"",""account.loan-book-date"":""2010-03-26"",""account.loan-value-date"":""2010-03-26"",""account.loan-account-name"":""Emerald_Automation"",""interestAmountAsOnBookingDate"":""8279""}",,0,CLOSED,,140793,,,,395af85e-44be-4c90-9739-c644c8dddda2,"[""395af85e-44be-4c90-9739-c644c8dddda2""]",,,,1681910114612_027,383f345b3dd821612846c813621c5d4a,304176,20230531160929759_2965_df1a8cc5-35f1-4e29-b659-788381495028,wA4V1Q==,0
