ifi,account_holder_id,ledger_id,category,agg_type,agg_value,debits_value,debits_count,debits_reversed_value,debits_reversed_count,debits_reversed_uncaptured_value,debits_reversed_uncaptured_count,credits_value,credits_count,credits_reversed_value,credits_reversed_count,credits_reversed_uncaptured_value,credits_reversed_uncaptured_count,updated_at,forced_debits_value,forced_debits_count,forced_debits_reversed_value,forced_debits_reversed_count,forced_debits_reversed_uncaptured_value,forced_debits_reversed_uncaptured_count,forced_credits_value,forced_credits_count,forced_credits_reversed_value,forced_credits_reversed_count,forced_credits_reversed_uncaptured_value,forced_credits_reversed_uncaptured_count,account_group_scope,cycle_id,period_sequence_number,_load_ts_ms,cdc_source_ts_ms,cdc_op
140793,f2f1d57c-354c-4c62-8c9d-ead55138d2dd,5698132145383687354,PENALTYINTERESTBASE,WEEK,2010-05-20,843470,2,0,0,0,0,843470,1,0,0,0,0,2023-06-07 05:19:29.277325+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686115687130,
140793,f2f1d57c-354c-4c62-8c9d-ead55138d2dd,5698132145383687354,PRINCIPAL,WEEK,2010-05-16,810277,1,0,0,0,0,810277,1,0,0,0,0,2023-06-07 05:19:29.277325+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8109214335571708330,20,1687954690000,1686115687130,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7125229728988178375,PENALTYINTERESTBASE,WEEK,2010-05-19,843470,2,0,0,0,0,843470,1,0,0,0,0,2023-06-07 05:19:30.246533+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,20,1687954690000,1686115688764,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7125229728988178375,PRINCIPAL,WEEK,2010-05-15,810277,1,0,0,0,0,810277,1,0,0,0,0,2023-06-07 05:19:30.246533+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8865122634138437328,20,1687954690000,1686115688764,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7125229728988178375,PRINCIPAL,WEEK,2010-05-20,810277,1,0,0,0,0,810277,1,0,0,0,0,2023-06-07 05:19:30.246533+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686115688764,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7099472426020323667,PENALTYINTERESTBASE,WEEK,2010-05-17,843470,2,0,0,0,0,843470,1,0,0,0,0,2023-06-07 05:24:29.423242+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686115687662,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7099472426020323667,PRINCIPAL,WEEK,2010-05-17,810277,1,0,0,0,0,810277,1,0,0,0,0,2023-06-07 05:24:29.423242+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686115687662,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7099472426020323667,NORMALINTEREST,WEEK,2010-05-20,33193,1,0,0,0,0,33193,1,0,0,0,0,2023-06-07 05:27:59.472184+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686115687662,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7099472426020323667,NORMALINTEREST,WEEK,2010-05-15,33193,1,0,0,0,0,33193,1,0,0,0,0,2023-06-07 05:27:59.472184+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8865122634138437328,20,1687954690000,1686115687662,
140793,f2f1d57c-354c-4c62-8c9d-ead55138d2dd,5698132145383687354,NORMALINTEREST,WEEK,2010-05-17,33193,1,0,0,0,0,33193,1,0,0,0,0,2023-06-07 05:27:59.535731+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686115687130,
140793,f2f1d57c-354c-4c62-8c9d-ead55138d2dd,5698132145383687354,NORMALINTEREST,WEEK,2010-05-19,33193,1,0,0,0,0,33193,1,0,0,0,0,2023-06-07 05:27:59.535731+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,20,1687954690000,1686115687130,
140793,395af85e-44be-4c90-9739-c644c8dddda2,6373171872021356545,NORMALINTEREST,WEEK,2010-05-15,65,1,0,0,0,0,65,1,0,0,0,0,2023-06-07 05:28:00.216545+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8865122634138437328,20,1687954690000,1686115688043,
140793,395af85e-44be-4c90-9739-c644c8dddda2,6373171872021356545,NORMALINTEREST,WEEK,2010-05-18,65,1,0,0,0,0,65,1,0,0,0,0,2023-06-07 05:28:00.216545+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,20,1687954690000,1686115688043,
140793,fcd1fb34-35ed-4e4a-bd5e-d1e8d2ab7cb9,6395267493912288767,NORMALINTEREST,WEEK,2010-05-15,33193,1,0,0,0,0,33193,1,0,0,0,0,2023-06-07 05:28:00.233348+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8865122634138437328,20,1687954690000,1686115687413,
140793,fcd1fb34-35ed-4e4a-bd5e-d1e8d2ab7cb9,6395267493912288767,NORMALINTEREST,WEEK,2010-05-17,33193,1,0,0,0,0,33193,1,0,0,0,0,2023-06-07 05:28:00.233348+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686115687413,
140793,fcd1fb34-35ed-4e4a-bd5e-d1e8d2ab7cb9,6395267493912288767,NORMALINTEREST,WEEK,2010-05-19,33193,1,0,0,0,0,33193,1,0,0,0,0,2023-06-07 05:28:00.233348+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,20,1687954690000,1686115687413,
140793,fcd1fb34-35ed-4e4a-bd5e-d1e8d2ab7cb9,6395267493912288767,NORMALINTEREST,WEEK,2010-05-20,33193,1,0,0,0,0,33193,1,0,0,0,0,2023-06-07 05:28:00.233348+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686115687413,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7125229728988178375,NORMALINTEREST,WEEK,2010-05-15,33193,1,0,0,0,0,33193,1,0,0,0,0,2023-06-07 05:28:02.202971+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8865122634138437328,20,1687954690000,1686115688764,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7125229728988178375,NORMALINTEREST,WEEK,2010-05-17,33193,1,0,0,0,0,33193,1,0,0,0,0,2023-06-07 05:28:02.202971+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686115688764,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7125229728988178375,NORMALINTEREST,WEEK,2010-05-19,33193,1,0,0,0,0,33193,1,0,0,0,0,2023-06-07 05:28:02.202971+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,20,1687954690000,1686115688764,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7125229728988178375,NORMALINTEREST,WEEK,2010-05-20,33193,1,0,0,0,0,33193,1,0,0,0,0,2023-06-07 05:28:02.202971+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686115688764,
140793,f2f1d57c-354c-4c62-8c9d-ead55138d2dd,5698132145383687354,NORMALINTERESTBASE,WEEK,2010-05-18,0,0,0,0,0,0,810277,1,0,0,0,0,2023-06-07 05:28:06.857678+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,20,1687954690000,1686115687130,
140793,f2f1d57c-354c-4c62-8c9d-ead55138d2dd,5698132145383687354,PRINCIPALOS,WEEK,2010-05-15,0,0,0,0,0,0,810277,1,0,0,0,0,2023-06-07 05:28:06.857678+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8865122634138437328,20,1687954690000,1686115687130,
140793,f2f1d57c-354c-4c62-8c9d-ead55138d2dd,5698132145383687354,PRINCIPALOS,WEEK,2010-05-20,0,0,0,0,0,0,810277,1,0,0,0,0,2023-06-07 05:28:06.857678+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686115687130,
140793,f2f1d57c-354c-4c62-8c9d-ead55138d2dd,5698132145383687354,REPAYMENT,WEEK,2010-05-15,0,0,0,0,0,0,843470,1,0,0,0,0,2023-06-07 05:28:06.857678+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8865122634138437328,20,1687954690000,1686115687130,
140793,f2f1d57c-354c-4c62-8c9d-ead55138d2dd,5698132145383687354,REPAYMENT,WEEK,2010-05-20,0,0,0,0,0,0,843470,1,0,0,0,0,2023-06-07 05:28:06.857678+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686115687130,
140793,dccff49a-1a19-40c0-9e92-d767cef08d56,4199408134091336240,PRINCIPALOS,WEEK,2010-05-17,0,0,0,0,0,0,810277,1,0,0,0,0,2023-06-07 05:28:07.073676+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686115687291,
140793,dccff49a-1a19-40c0-9e92-d767cef08d56,4199408134091336240,REPAYMENT,WEEK,2010-05-18,0,0,0,0,0,0,843470,1,0,0,0,0,2023-06-07 05:28:07.073676+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,20,1687954690000,1686115687291,
140793,dccff49a-1a19-40c0-9e92-d767cef08d56,4199408134091336240,REPAYMENT,WEEK,2010-05-20,0,0,0,0,0,0,843470,1,0,0,0,0,2023-06-07 05:28:07.073676+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686115687291,
140793,fcd1fb34-35ed-4e4a-bd5e-d1e8d2ab7cb9,6395267493912288767,NORMALINTERESTBASE,WEEK,2010-05-15,0,0,0,0,0,0,810277,1,0,0,0,0,2023-06-07 05:28:07.193980+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8865122634138437328,20,1687954690000,1686115687413,
140793,fcd1fb34-35ed-4e4a-bd5e-d1e8d2ab7cb9,6395267493912288767,PRINCIPALOS,WEEK,2010-05-17,0,0,0,0,0,0,810277,1,0,0,0,0,2023-06-07 05:28:07.193980+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686115687413,
140793,fcd1fb34-35ed-4e4a-bd5e-d1e8d2ab7cb9,6395267493912288767,NORMALINTERESTBASE,WEEK,2010-05-18,0,0,0,0,0,0,810277,1,0,0,0,0,2023-06-07 05:28:07.193980+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,20,1687954690000,1686115687413,
140793,fcd1fb34-35ed-4e4a-bd5e-d1e8d2ab7cb9,6395267493912288767,REPAYMENT,WEEK,2010-05-15,0,0,0,0,0,0,843470,1,0,0,0,0,2023-06-07 05:28:07.193980+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8865122634138437328,20,1687954690000,1686115687413,
140793,fcd1fb34-35ed-4e4a-bd5e-d1e8d2ab7cb9,6395267493912288767,REPAYMENT,WEEK,2010-05-18,0,0,0,0,0,0,843470,1,0,0,0,0,2023-06-07 05:28:07.193980+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,20,1687954690000,1686115687413,
140793,fcd1fb34-35ed-4e4a-bd5e-d1e8d2ab7cb9,6395267493912288767,REPAYMENT,WEEK,2010-05-19,0,0,0,0,0,0,843470,1,0,0,0,0,2023-06-07 05:28:07.193980+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,20,1687954690000,1686115687413,
140793,fcd1fb34-35ed-4e4a-bd5e-d1e8d2ab7cb9,6395267493912288767,REPAYMENT,WEEK,2010-05-20,0,0,0,0,0,0,843470,1,0,0,0,0,2023-06-07 05:28:07.193980+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686115687413,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7099472426020323667,REPAYMENT,WEEK,2010-05-15,0,0,0,0,0,0,843470,1,0,0,0,0,2023-06-07 05:28:07.466223+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8865122634138437328,20,1687954690000,1686115687662,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7099472426020323667,REPAYMENT,WEEK,2010-05-18,0,0,0,0,0,0,843470,1,0,0,0,0,2023-06-07 05:28:07.466223+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,20,1687954690000,1686115687662,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7099472426020323667,REPAYMENT,WEEK,2010-05-19,0,0,0,0,0,0,843470,1,0,0,0,0,2023-06-07 05:28:07.466223+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,20,1687954690000,1686115687662,
140793,395af85e-44be-4c90-9739-c644c8dddda2,6373171872021356545,REPAYMENT,WEEK,2010-05-16,0,0,0,0,0,0,21151,1,0,0,0,0,2023-06-07 05:28:07.854570+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8109214335571708330,20,1687954690000,1686115688043,
140793,395af85e-44be-4c90-9739-c644c8dddda2,6373171872021356545,REPAYMENT,WEEK,2010-05-17,0,0,0,0,0,0,21151,1,0,0,0,0,2023-06-07 05:28:07.854570+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686115688043,
140793,395af85e-44be-4c90-9739-c644c8dddda2,6373171872021356545,PRINCIPALOS,WEEK,2010-05-15,0,0,0,0,0,0,21086,1,0,0,0,0,2023-06-07 05:28:07.854570+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8865122634138437328,20,1687954690000,1686115688043,
140793,395af85e-44be-4c90-9739-c644c8dddda2,6373171872021356545,REPAYMENT,WEEK,2010-05-20,0,0,0,0,0,0,21151,1,0,0,0,0,2023-06-07 05:28:07.854570+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686115688043,
140793,395af85e-44be-4c90-9739-c644c8dddda2,6373171872021356545,PRINCIPALOS,WEEK,2010-05-16,0,0,0,0,0,0,21086,1,0,0,0,0,2023-06-07 05:28:07.854570+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8109214335571708330,20,1687954690000,1686115688043,
140793,395af85e-44be-4c90-9739-c644c8dddda2,6373171872021356545,PRINCIPALOS,WEEK,2010-05-20,0,0,0,0,0,0,21086,1,0,0,0,0,2023-06-07 05:28:07.854570+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686115688043,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7125229728988178375,REPAYMENT,WEEK,2010-05-18,0,0,0,0,0,0,843470,1,0,0,0,0,2023-06-07 05:28:08.554408+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,20,1687954690000,1686115688764,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7125229728988178375,NORMALINTERESTBASE,WEEK,2010-05-15,0,0,0,0,0,0,810277,1,0,0,0,0,2023-06-07 05:28:08.554408+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8865122634138437328,20,1687954690000,1686115688764,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7125229728988178375,NORMALINTERESTBASE,WEEK,2010-05-18,0,0,0,0,0,0,810277,1,0,0,0,0,2023-06-07 05:28:08.554408+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,20,1687954690000,1686115688764,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7125229728988178375,PRINCIPALOS,WEEK,2010-05-16,0,0,0,0,0,0,810277,1,0,0,0,0,2023-06-07 05:28:08.554408+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8109214335571708330,20,1687954690000,1686115688764,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7125229728988178375,PRINCIPALOS,WEEK,2010-05-17,0,0,0,0,0,0,810277,1,0,0,0,0,2023-06-07 05:28:08.554408+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686115688764,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7125229728988178375,PRINCIPALOS,WEEK,2010-05-18,0,0,0,0,0,0,810277,1,0,0,0,0,2023-06-07 05:28:08.554408+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,20,1687954690000,1686115688764,
140793,8c7546fc-0ea8-4f25-8e74-7778115bde7b,7125229728988178375,PRINCIPALOS,WEEK,2010-05-20,0,0,0,0,0,0,810277,1,0,0,0,0,2023-06-07 05:28:08.554408+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686115688764,
140793,50026720-be90-4902-933b-2932936e5561,1911321874797251535,PENALTYINTERESTBASE,WEEK,2010-05-19,9651,2,0,0,0,0,9651,1,0,0,0,0,2023-06-15 08:11:32.217884+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,20,1687954690000,1686816988674,
140793,50026720-be90-4902-933b-2932936e5561,1911321874797251535,PENALTYINTERESTBASE,WEEK,2010-05-20,9651,2,0,0,0,0,9651,1,0,0,0,0,2023-06-15 08:11:32.217884+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686816988674,
140793,50026720-be90-4902-933b-2932936e5561,1911321874797251535,PRINCIPAL,WEEK,2010-05-16,9501,1,0,0,0,0,9501,1,0,0,0,0,2023-06-15 08:11:32.217884+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8109214335571708330,20,1687954690000,1686816988674,
140793,50026720-be90-4902-933b-2932936e5561,1911321874797251535,PRINCIPAL,WEEK,2010-05-18,9501,1,0,0,0,0,9501,1,0,0,0,0,2023-06-15 08:11:32.217884+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,20,1687954690000,1686816988674,
140793,50026720-be90-4902-933b-2932936e5561,3906905973901745643,PRINCIPAL,WEEK,2010-05-18,9449,1,0,0,0,0,9449,1,0,0,0,0,2023-06-15 08:11:33.295739+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,20,1687954690000,1686816989734,
140793,c37eb1bc-f946-46b6-8089-ba4201f0b848,5483821885784327553,PENALTYINTERESTBASE,WEEK,2010-05-18,83489,2,0,0,0,0,83489,1,0,0,0,0,2023-06-15 08:11:35.148156+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,20,1687954690000,1686816997555,
140793,c37eb1bc-f946-46b6-8089-ba4201f0b848,5483821885784327553,PENALTYINTERESTBASE,WEEK,2010-05-17,83489,2,0,0,0,0,83489,1,0,0,0,0,2023-06-15 08:11:35.148156+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686816997555,
140793,c37eb1bc-f946-46b6-8089-ba4201f0b848,5483821885784327553,PRINCIPAL,WEEK,2010-05-16,80764,1,0,0,0,0,80764,1,0,0,0,0,2023-06-15 08:11:35.148156+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8109214335571708330,20,1687954690000,1686816997555,
140793,50026720-be90-4902-933b-2932936e5561,993148022536587148,PENALTYINTERESTBASE,WEEK,2010-05-20,17583,2,0,0,0,0,17583,1,0,0,0,0,2023-06-15 08:11:38.290525+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686816999647,
140793,50026720-be90-4902-933b-2932936e5561,993148022536587148,PRINCIPAL,WEEK,2010-05-18,17461,1,0,0,0,0,17461,1,0,0,0,0,2023-06-15 08:11:38.290525+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,20,1687954690000,1686816999647,
140793,50026720-be90-4902-933b-2932936e5561,993148022536587148,PRINCIPAL,WEEK,2010-05-19,17461,1,0,0,0,0,17461,1,0,0,0,0,2023-06-15 08:11:38.290525+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,20,1687954690000,1686816999647,
140793,50026720-be90-4902-933b-2932936e5561,3363674414911982546,PRINCIPAL,WEEK,2010-05-19,9449,1,0,0,0,0,9449,1,0,0,0,0,2023-06-15 08:11:38.298672+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,20,1687954690000,1686817001090,
140793,c1ca7171-2b9f-4618-830b-2eb7be87c0df,3748641405117394687,PRINCIPAL,WEEK,2010-05-16,150201,1,0,0,0,0,150201,1,0,0,0,0,2023-06-15 08:11:38.307888+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8109214335571708330,20,1687954690000,1686817001475,
140793,c1ca7171-2b9f-4618-830b-2eb7be87c0df,3748641405117394687,PRINCIPAL,WEEK,2010-05-17,150201,1,0,0,0,0,150201,1,0,0,0,0,2023-06-15 08:11:38.307888+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686817001475,
140793,50026720-be90-4902-933b-2932936e5561,3949156393925647975,PENALTYINTERESTBASE,WEEK,2010-05-16,17583,2,0,0,0,0,17583,1,0,0,0,0,2023-06-15 08:11:38.441127+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8109214335571708330,20,1687954690000,1686817001571,
140793,50026720-be90-4902-933b-2932936e5561,3949156393925647975,PENALTYINTERESTBASE,WEEK,2010-05-17,17583,2,0,0,0,0,17583,1,0,0,0,0,2023-06-15 08:11:38.441127+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686817001571,
140793,50026720-be90-4902-933b-2932936e5561,7679594945536886805,PENALTYINTERESTBASE,WEEK,2010-05-20,9651,2,0,0,0,0,9651,1,0,0,0,0,2023-06-15 08:11:40.843181+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686817003599,
140793,50026720-be90-4902-933b-2932936e5561,7679594945536886805,PRINCIPAL,WEEK,2010-05-16,9501,1,0,0,0,0,9501,1,0,0,0,0,2023-06-15 08:11:40.843181+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8109214335571708330,20,1687954690000,1686817003599,
140793,50026720-be90-4902-933b-2932936e5561,8852850073733322739,PENALTYINTERESTBASE,WEEK,2010-05-17,9651,2,0,0,0,0,9651,1,0,0,0,0,2023-06-15 08:11:41.349313+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686817004141,
140793,50026720-be90-4902-933b-2932936e5561,8852850073733322739,PRINCIPAL,WEEK,2010-05-17,9501,1,0,0,0,0,9501,1,0,0,0,0,2023-06-15 08:11:41.349313+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686817004141,
140793,50026720-be90-4902-933b-2932936e5561,3154741017183767945,PENALTYINTERESTBASE,WEEK,2010-05-17,17583,2,0,0,0,0,17583,1,0,0,0,0,2023-06-15 08:11:42.613890+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686817005568,
140793,50026720-be90-4902-933b-2932936e5561,3154741017183767945,PRINCIPAL,WEEK,2010-05-17,17461,1,0,0,0,0,17461,1,0,0,0,0,2023-06-15 08:11:42.613890+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686817005568,
140793,50026720-be90-4902-933b-2932936e5561,2773360727874889106,PRINCIPAL,WEEK,2010-05-16,9449,1,0,0,0,0,9449,1,0,0,0,0,2023-06-15 08:11:42.622816+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8109214335571708330,20,1687954690000,1686817005310,
140793,50026720-be90-4902-933b-2932936e5561,2773360727874889106,PRINCIPAL,WEEK,2010-05-18,9449,1,0,0,0,0,9449,1,0,0,0,0,2023-06-15 08:11:42.622816+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2094521269578364962,20,1687954690000,1686817005310,
140793,50026720-be90-4902-933b-2932936e5561,1911321874797251535,NORMALINTEREST,WEEK,2010-05-16,150,1,0,0,0,0,150,1,0,0,0,0,2023-06-15 08:16:27.004153+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8109214335571708330,20,1687954690000,1686816988674,
140793,50026720-be90-4902-933b-2932936e5561,1911321874797251535,NORMALINTEREST,WEEK,2010-05-17,150,1,0,0,0,0,150,1,0,0,0,0,2023-06-15 08:16:27.004153+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686816988674,
140793,50026720-be90-4902-933b-2932936e5561,1911321874797251535,NORMALINTEREST,WEEK,2010-05-19,150,1,0,0,0,0,150,1,0,0,0,0,2023-06-15 08:16:27.004153+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,20,1687954690000,1686816988674,
140793,50026720-be90-4902-933b-2932936e5561,1911321874797251535,NORMALINTERESTBASE,WEEK,2010-05-20,0,0,0,0,0,0,9501,1,0,0,0,0,2023-06-15 08:16:28.553968+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686816988674,
140793,50026720-be90-4902-933b-2932936e5561,1911321874797251535,PRINCIPALOS,WEEK,2010-05-20,0,0,0,0,0,0,9501,1,0,0,0,0,2023-06-15 08:16:28.553968+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686816988674,
140793,50026720-be90-4902-933b-2932936e5561,1911321874797251535,REPAYMENT,WEEK,2010-05-16,0,0,0,0,0,0,9651,1,0,0,0,0,2023-06-15 08:16:28.553968+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8109214335571708330,20,1687954690000,1686816988674,
140793,50026720-be90-4902-933b-2932936e5561,1911321874797251535,REPAYMENT,WEEK,2010-05-19,0,0,0,0,0,0,9651,1,0,0,0,0,2023-06-15 08:16:28.553968+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,5602740256882833208,20,1687954690000,1686816988674,
140793,50026720-be90-4902-933b-2932936e5561,3906905973901745643,NORMALINTEREST,WEEK,2010-05-20,202,1,0,0,0,0,202,1,0,0,0,0,2023-06-15 08:16:29.164981+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686816989734,
140793,50026720-be90-4902-933b-2932936e5561,3906905973901745643,NORMALINTERESTBASE,WEEK,2010-05-16,0,0,0,0,0,0,9449,1,0,0,0,0,2023-06-15 08:16:29.617041+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8109214335571708330,20,1687954690000,1686816989734,
140793,50026720-be90-4902-933b-2932936e5561,3906905973901745643,NORMALINTERESTBASE,WEEK,2010-05-20,0,0,0,0,0,0,9449,1,0,0,0,0,2023-06-15 08:16:29.617041+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,4561034612392922685,20,1687954690000,1686816989734,
140793,50026720-be90-4902-933b-2932936e5561,3906905973901745643,REPAYMENT,WEEK,2010-05-16,0,0,0,0,0,0,9651,1,0,0,0,0,2023-06-15 08:16:29.617041+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8109214335571708330,20,1687954690000,1686816989734,
140793,c37eb1bc-f946-46b6-8089-ba4201f0b848,5483821885784327553,NORMALINTEREST,WEEK,2010-05-16,2725,1,0,0,0,0,2725,1,0,0,0,0,2023-06-15 08:16:37.032007+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,8109214335571708330,20,1687954690000,1686816997555,
140793,c37eb1bc-f946-46b6-8089-ba4201f0b848,5483821885784327553,NORMALINTEREST,WEEK,2010-05-17,2725,1,0,0,0,0,2725,1,0,0,0,0,2023-06-15 08:16:37.032007+00:00,0,0,0,0,0,0,0,0,0,0,0,0,,2313001165483935184,20,1687954690000,1686816997555,
