rate_id,amount_tiers,currency,description,name,rate_specification_code,status,tenant_id,valid_from,valid_till,version,created_at,updated_at,id,_load_ts_ms,cdc_source_ts_ms,cdc_op
746,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":8.0}]}]",INR,Cash Advance Rate interest,Cash Advance Rate Interest,IRTIN000002,ACTIVE,600309,2021-04-01,2030-03-31,34,2023-06-10 17:55:42.772000,2023-06-10 17:55:42.772000,2b129d5b-bd4d-493e-ada2-2b60bb97746a,1687935872000,1687773038880,
724,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":6.0}]}]",INR,SCRA Rate interest,SCRA Rate Interest,IRTIN000001,ACTIVE,600309,2021-04-01,2030-03-31,47,2023-06-10 17:52:17.454000,2023-06-10 17:52:17.454000,2bdce0bd-7135-42eb-bf15-7d064ce538a8,1687935872000,1687773038880,
304,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,CASH_GEN_COUP1,CASH1664134431179,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-25 19:34:03.124000,2022-09-25 19:34:03.124000,2c36be38-6043-4f68-9797-61c8c45f06e3,1687935872000,1687773038880,
319,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,ECOM_GEN_COUP1,ECOM1664354506125,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-28 08:41:53.702000,2022-09-28 08:41:53.702000,2def71b2-d992-42e5-88ad-92a2d079e25d,1687935872000,1687773038880,
14,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":36}]}]",INR,string,string,T_ECOMINTERESTSILVERCARD1,ACTIVE,172097,2019-01-01,2030-12-31,1,1970-01-01 00:00:00,1970-01-01 00:00:00,2df51bd7-3974-4d42-9135-fb205d29ea49,1687935872000,1687773038880,
18,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":36}]}]",INR,string,string,J_ECOMINTERESTSILVERCARD,ACTIVE,172097,2019-01-01,2030-12-31,1,1970-01-01 00:00:00,1970-01-01 00:00:00,2e137c14-34f7-489f-901c-e979d8f9e3f0,1687935872000,1687773038880,
633,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":7.5}]}]",INR,Retail Purchase Rate interest,Retail Purchase Rate Interest,IRTIN000001,ACTIVE,600309,2021-04-01,2030-03-31,8,2023-06-10 17:52:17.454000,2023-06-10 17:52:17.454000,387320fb-7024-4e92-a57c-818ecbd4bd3b,1687935872000,1687773038881,
50,"[{""toAmount"":9999999999,""fromAmount"":0.0,""tenureTier"":[{""toTenure"":{""days"":0.0,""years"":200.0,""months"":0.0},""fromTenure"":{""days"":0.0,""years"":0.0,""months"":0.0},""interestRate"":36.0}]}]",INR,Local test for creating new rate spec,string,localtest2,DELETED,172097,2021-09-13,2030-12-31,1,1970-01-01 00:00:00,1970-01-01 00:00:00,3a27d16b-f4cd-4282-9865-fc7ca5a7217a,1687935872000,1687773038881,
120,"[{""toAmount"":99999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":43.2}]}]",INR,Temp InterestRate For HDFC Beta Testing at Dev,TEMPINTERESTRATEGOLDHDFCBETADEV,TEMPINTERESTRATEGOLDHDFCBETADEV,ACTIVE,140793,2021-01-01,2023-01-28,1,2022-01-12 10:54:08.703000,2022-01-12 10:54:08.703000,01688196-8720-4b8a-a277-8e4bd2b54305,1687935872000,1687773038878,
339,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":36.0}]}]",INR,this is custom description by rajat absnal,string,ECOMINTERESTSILVERCARD1TEST1232458901323456,ACTIVE,140793,2019-01-01,2030-12-31,2,2022-11-14 10:37:25.679000,2022-11-14 10:37:25.679000,060edc61-2a54-49d1-aa76-794fc7fff5d1,1687935872000,1687773038878,
55,"[{""toAmount"":9999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":0,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":11.0}]}]",INR,desc,string,CASHINTERESTRATES,ACTIVE,172097,2021-01-01,2021-12-31,2,1970-01-01 00:00:00,1970-01-01 00:00:00,0a89ed76-ed95-45cb-887a-bba996764866,1687935872000,1687773038879,
215,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,ECOM_GEN_COUP1,ECOM1663683466023,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-20 14:17:48.580000,2022-09-20 14:17:48.580000,0dda9b80-6fa2-43f7-a7ab-32af00720215,1687935872000,1687773038879,
738,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":7.5}]}]",INR,Retail Purchase Rate interest,Retail Purchase Rate Interest,IRTIN000001,ACTIVE,600309,2021-04-01,2030-03-31,51,2023-06-10 17:52:17.454000,2023-06-10 17:52:17.454000,0ea54259-6643-4af7-83a4-29aef09f5bfb,1687935872000,1687773038879,
715,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":0.0}]}]",INR,Zero Rate interest,Zero Rate Interest,IRTIN000000,ACTIVE,600309,2021-04-01,2030-03-31,27,2023-06-10 17:47:52.265000,2023-06-10 17:47:52.265000,0f83ae56-6471-4e51-a9c6-f749a2ad4835,1687935872000,1687773038879,
245,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,ECOM_GEN_COUP1,ECOM1663704407055,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-20 20:06:49.115000,2022-09-20 20:06:49.115000,11d81bbf-c6ad-4d8f-a29d-c9b821408285,1687935872000,1687773038879,
673,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":6.0}]}]",INR,SCRA Rate interest,SCRA Rate Interest,IRTIN000001,ACTIVE,600309,2021-04-01,2030-03-31,26,2023-06-10 17:52:17.454000,2023-06-10 17:52:17.454000,12bc509e-f99b-4e5a-b3e2-2072c3b68721,1687935872000,1687773038879,
287,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,ECOM_GEN_COUP1,ECOM1663911592568,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-23 05:40:10.429000,2022-09-23 05:40:10.429000,12e63b5b-94df-4131-8a0b-86f025fbc42a,1687935872000,1687773038879,
271,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,ECOM_GEN_COUP1,ECOM1663784081766,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-21 18:14:43.874000,2022-09-21 18:14:43.874000,1307c14a-85d5-4281-a90b-62c128530f2a,1687935872000,1687773038879,
320,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,CASH_GEN_COUP1,CASH1664354506125,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-28 08:41:54.542000,2022-09-28 08:41:54.542000,14706a34-ace7-474e-bc4d-7416ff150e2e,1687935872000,1687773038879,
236,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,CASH_GEN_COUP1,CASH1663699777869,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-20 18:49:40.293000,2022-09-20 18:49:40.293000,15e89d63-5fe6-4a87-8e14-b686d28c6c75,1687935872000,1687773038879,
655,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":8.0}]}]",INR,Cash Advance Rate interest,Cash Advance Rate Interest,IRTIN000002,ACTIVE,600309,2021-04-01,2030-03-31,12,2023-06-10 17:55:42.772000,2023-06-10 17:55:42.772000,1783998b-16ef-4ff6-8c31-071749e03a3f,1687935872000,1687773038879,
92,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":36.0}]}]",INR,string,string,RATECODE222,ACTIVE,151613,2019-01-01,2030-12-31,1,1970-01-01 00:00:00,1970-01-01 00:00:00,1802fbe9-785e-4547-b793-f8e7bfe250d6,1687935872000,1687773038879,
75,"[{""toAmount"":10000,""fromAmount"":5001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":35.0}]},{""toAmount"":99999999,""fromAmount"":10001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":38.0}]},{""toAmount"":5000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":38.0}]}]",INR,string,string,ECOMINTERESTSILVERCARD,ACTIVE,172097,2021-01-01,2021-12-31,2,1970-01-01 00:00:00,1970-01-01 00:00:00,19ab01d3-97d4-4779-b604-3883184cd83a,1687935872000,1687773038879,
664,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":7.5}]}]",INR,Retail Purchase Rate interest,Retail Purchase Rate Interest,IRTIN000001,ACTIVE,600309,2021-04-01,2030-03-31,22,2023-06-10 17:52:17.454000,2023-06-10 17:52:17.454000,1baac4a4-2d95-40cb-8cce-220498a36343,1687935872000,1687773038879,
698,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":0.0}]}]",INR,Zero Rate interest,Zero Rate Interest,IRTIN000000,ACTIVE,600309,2021-04-01,2030-03-31,22,2023-06-10 17:47:52.265000,2023-06-10 17:47:52.265000,1bb01f2c-1b31-4cf6-ad2e-410a2d08527f,1687935872000,1687773038879,
137,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":0,""months"":200},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":38.0}]}]",INR,TempInteresECOMINTERESTSILVERCARDtRatesGold description,ECOMINTERESTSsILVEsssssRdsCARDhhss,ECOMINTERESTSsILVEsssssRdsCARDhhss,ACTIVE,140793,2020-01-01,2030-01-01,1,2022-02-23 10:51:22.297000,2022-02-23 10:51:22.297000,1d3f3750-06a4-4db3-b483-722ef2c5d0ee,1687935872000,1687773038879,
337,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":36.0}]}]",INR,this is custom description by rajat,string,ECOMINTERESTSILVERCARD1TEST123245890132345,ACTIVE,140793,2019-01-01,2030-12-31,2,2022-11-14 10:26:12.052000,2022-11-14 10:26:12.052000,1dabc949-41ad-4f7c-8cdb-3e2387c7114a,1687935872000,1687773038879,
182,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,CASH_GEN_COUP1,CASH1663676934000,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-20 12:28:58.617000,2022-09-20 12:28:58.617000,3e45857e-9bae-4d35-91bc-1d58ae42aacf,1687935872000,1687773038881,
202,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,CASH_GEN_COUP1,CASH1663682857841,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-20 14:07:41.277000,2022-09-20 14:07:41.277000,3eb70883-2c35-4cbb-bb76-6cf3cd13feb7,1687935872000,1687773038881,
11,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":35}]}]",INR,string,string,FEEINTERESTINFINIACARDTEST,ACTIVE,172097,2019-01-01,2030-12-31,2,1970-01-01 00:00:00,1970-01-01 00:00:00,3f458c29-8c37-44e5-8d60-31867db7f3fb,1687935872000,1687773038881,
224,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,CASH_GEN_COUP1,CASH1663691666802,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-20 16:34:30.408000,2022-09-20 16:34:30.408000,40a40ec1-d2ed-4009-802f-f170a7b7c107,1687935872000,1687773038881,
676,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":8.0}]}]",INR,Cash Advance Rate interest,Cash Advance Rate Interest,IRTIN000002,ACTIVE,600309,2021-04-01,2030-03-31,17,2023-06-10 17:55:42.772000,2023-06-10 17:55:42.772000,42567d30-c48e-4abd-b206-5529788ad540,1687935872000,1687773038881,
38,"[{""toAmount"":9999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":253,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":35}]}]",INR,Test,string,LJ_ECOMINTERESTSILVERCARD,ACTIVE,172097,2019-01-01,2030-12-31,11,1970-01-01 00:00:00,1970-01-01 00:00:00,4af90462-8533-42e3-a500-f9161a83be9e,1687935872000,1687773038882,
19,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":36}]}]",INR,string,string,L_ECOMINTERESTSILVERCARD,ACTIVE,172097,2019-01-01,2030-12-31,1,1970-01-01 00:00:00,1970-01-01 00:00:00,4be0ba9d-7ed9-4982-a663-d010e5dd26a2,1687935872000,1687773038882,
635,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":6.0}]}]",INR,SCRA Rate interest,SCRA Rate Interest,IRTIN000001,ACTIVE,600309,2021-04-01,2030-03-31,9,2023-06-10 17:52:17.454000,2023-06-10 17:52:17.454000,4c38bb9b-0e05-4896-b808-48fd2fef91ae,1687935872000,1687773038882,
151,"[{""toAmount"":9999999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":36.0}]}]",INR,string,string,RT0011,ACTIVE,140793,2019-01-01,2035-01-01,1,2022-08-26 15:51:37.713000,2022-08-26 15:51:37.713000,4e49a3e0-8f98-4dc2-b3ab-c11bc89ea64b,1687935872000,1687773038882,
159,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":38.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,CASH_GEN_COUP1,CASH_GEN_COUP1,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-04 07:08:41.873000,2022-09-04 07:08:41.873000,4fe8d4cd-ba4b-4604-b92b-7b2a7d0a4a95,1687935872000,1687773038882,
262,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,CASH_GEN_COUP1,CASH1663755584332,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-21 10:19:49.390000,2022-09-21 10:19:49.390000,5124ccd0-520b-4f60-ab86-f1adab575768,1687935872000,1687773038882,
675,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":0.0}]}]",INR,Zero Rate interest,Zero Rate Interest,IRTIN000000,ACTIVE,600309,2021-04-01,2030-03-31,17,2023-06-10 17:47:52.265000,2023-06-10 17:47:52.265000,519b718f-8ebc-4fcf-800e-a0074adcb7da,1687935872000,1687773038882,
234,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,CASH_GEN_COUP1,CASH1663699747025,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-20 18:49:10.537000,2022-09-20 18:49:10.537000,51fc4f75-6349-46f2-869b-232f06b8f949,1687935872000,1687773038882,
122,"[{""toAmount"":99999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":43.2}]}]",INR,Temp InterestRate For HDFC Beta Testing at Dev,TEMPINTERESTRATEGOLDHDFCBETADEV,12,ACTIVE,140793,2021-01-01,2023-01-28,1,2022-01-13 11:13:06.047000,2022-01-13 11:13:06.047000,52cdb8e3-8956-49e7-b8f7-9cfc2ec572f3,1687935872000,1687773038882,
745,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":7.5}]}]",INR,Retail Purchase Rate interest,Retail Purchase Rate Interest,IRTIN000001,ACTIVE,600309,2021-04-01,2030-03-31,54,2023-06-10 17:52:17.454000,2023-06-10 17:52:17.454000,54d2897b-1af3-4732-a06b-59ae2243b78b,1687935872000,1687773038882,
291,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,ECOM_GEN_COUP1,ECOM1663926170694,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-23 09:43:09.465000,2022-09-23 09:43:09.465000,55b6a4e4-6269-4abd-94d7-6d0496213432,1687935872000,1687773038882,
636,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":7.5}]}]",INR,Retail Purchase Rate interest,Retail Purchase Rate Interest,IRTIN000001,ACTIVE,600309,2021-04-01,2030-03-31,10,2023-06-10 17:52:17.454000,2023-06-10 17:52:17.454000,57a36d13-3a0f-4bf4-b007-8650a32b5841,1687935872000,1687773038882,
706,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":7.5}]}]",INR,Retail Purchase Rate interest,Retail Purchase Rate Interest,IRTIN000001,ACTIVE,600309,2021-04-01,2030-03-31,38,2023-06-10 17:52:17.454000,2023-06-10 17:52:17.454000,895007be-cb7f-405d-8e18-fd7b8430d1b9,1687935872000,1687773038884,
165,"[{""toAmount"":9999999,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":28.0}]}]",INR,RETAIL_PROMO_COUP1_5143 description,RETAIL_PROMO_COUP1_5143,RETAIL_PROMO_COUP1_5143,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-04 07:20:24.259000,2022-09-04 07:20:24.259000,8d999f00-513a-43e3-9eee-48edaaa86fe9,1687935872000,1687773038884,
299,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,ECOM_GEN_COUP1,ECOM1664040031896,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-24 17:20:43.918000,2022-09-24 17:20:43.918000,90f0252b-3bad-4909-8999-4c8e584102fc,1687935872000,1687773038884,
702,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":7.5}]}]",INR,Retail Purchase Rate interest,Retail Purchase Rate Interest,IRTIN000001,ACTIVE,600309,2021-04-01,2030-03-31,37,2023-06-10 17:52:17.454000,2023-06-10 17:52:17.454000,91dd0b78-e2b6-47c8-b5f2-ff9fe806e687,1687935872000,1687773038884,
204,"[{""toAmount"":100000,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":45.0}]},{""toAmount"":900000,""fromAmount"":100001,""tenureTier"":[{""toTenure"":{""days"":0,""years"":200,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":40.0}]}]",INR,CASH_GEN_COUP1 description,CASH_GEN_COUP1,CASH1663682940190,ACTIVE,140793,2010-01-01,2031-12-01,1,2022-09-20 14:09:03.663000,2022-09-20 14:09:03.663000,9422c550-74b9-4cef-9836-2daacb2ecb3e,1687935872000,1687773038884,
668,"[{""toAmount"":9223372036854775807,""fromAmount"":0,""tenureTier"":[{""toTenure"":{""days"":0,""years"":100,""months"":0},""fromTenure"":{""days"":0,""years"":0,""months"":0},""interestRate"":0.0}]}]",INR,Zero Rate interest,Zero Rate Interest,IRTIN000000,ACTIVE,600309,2021-04-01,2030-03-31,15,2023-06-10 17:47:52.265000,2023-06-10 17:47:52.265000,99e06b3e-acf3-45d8-b48c-63dbcf796f6e,1687935872000,1687773038885,
