tenant_id,coa_id,product_id,ledger_id,account_id,transaction_id,request_id,amount_paid,posting_category_attributions,remarks,transaction_time,state,created_at,created_by,updated_at,updated_by,id,status,payment_mode,channel_code,external_reference_number,repayment_attributes,reject_attributes,reversal_attributes,reject_reason_code,reversal_reason_code,repayment_book_time,repayment_value_time,reversal_book_time,reversal_value_time,reject_book_time,reject_value_time,state_transition,reversal_remarks,_load_ts_ms,cdc_op,cdc_source_ts_ms
600309,,,,1a55192c-6ca9-4cd4-8734-7fab8a609db2,,TEST_1703212348,"{""amount"":3500,""currency"":""USD""}",,Repayment Reversals testing,,,2024-01-10 13:17:55.734322+00:00,,2024-01-10 13:20:19.570220+00:00,,f4e9e899-a258-4cf5-ae4e-72fc06c27130,REPAYMENT_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,{},"""null""","""null""",,,2006-07-12 07:00:00+00:00,2006-07-12 07:00:00+00:00,,,,,,,1704893008000,u,1704892819570
600309,,,,2278004a-0d63-4894-ab14-21aa9e03e4e5,,TEST_1703212347,"{""amount"":103500,""currency"":""USD""}",,Repayment Reversals testing,,,2024-01-10 13:20:09.018479+00:00,,2024-01-10 13:20:19.626097+00:00,,e29c9500-9c39-40e6-bf7c-a9195889eeeb,REPAYMENT_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,{},"""null""","""null""",,,2006-07-12 07:00:00+00:00,2006-07-12 07:00:00+00:00,,,,,,,1704893008000,u,1704892819626
600309,,,,400abbae-a711-4dc2-a0aa-ffc49c97751d,,TEST_1703212345,"{""amount"":159000,""currency"":""USD""}",,Repayment Reversals testing,,,2024-01-10 13:08:25.396894+00:00,,2024-01-10 14:08:53.670682+00:00,,b55347b5-d03b-4d25-bc96-5f781a663590,REVERSAL_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-07-12 07:00:00+00:00,2006-07-12 07:00:00+00:00,2006-07-13 07:00:00+00:00,2006-07-13 07:00:00+00:00,,,,,1704895877000,u,1704895733670
600309,,,,5168a5db-840d-41e0-ae2f-a596f31a794a,,TEST_1703212363,"{""amount"":151000,""currency"":""USD""}",,Repayment Reversals testing,,,2024-01-11 07:21:46.660161+00:00,,2024-01-11 08:29:05.528391+00:00,,5c61930d-89d7-4c72-87a2-fd2fcc4adb04,REVERSAL_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-07-16 07:00:00+00:00,2006-07-16 07:00:00+00:00,2006-07-17 07:00:00+00:00,2006-07-17 07:00:00+00:00,,,,,1704961936000,u,1704961745528
600309,,,,394bfa54-bcaa-4830-8d32-d86c634da66c,,bb1a7185-25c6-4185-Nov-15-1705067194,"{""amount"":2000,""currency"":""USD""}",,Repayment for Jan 2023 Statement,,,2024-01-12 13:46:35.572003+00:00,,2024-01-12 13:46:43.088397+00:00,,023574ff-5df8-4833-8c21-957cf76c2026,REPAYMENT_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-07-22 07:00:00+00:00,2006-07-22 07:00:00+00:00,,,,,,,1705321898000,u,1705067203089
600309,,,,ec89d28b-d247-4b05-91ff-73bf61c0c73f,,TEST_1703212368,"{""amount"":130000,""currency"":""USD""}",,Repayment Reversals testing,,,2024-01-12 13:42:42.656616+00:00,,2024-01-12 13:47:39.562908+00:00,,8e3aa35f-bb45-4615-88de-590a51e922ca,REVERSAL_PROCESSING,UPI,BILLDESK,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-07-22 07:00:00+00:00,2006-07-22 07:00:00+00:00,2006-07-22 07:00:00+00:00,2006-07-22 07:00:00+00:00,,,,,1705321898000,u,1705067259564
600309,,,,394bfa54-bcaa-4830-8d32-d86c634da66c,,bb1a7185-25c6-4185-Nov-15-1705067302,"{""amount"":4100,""currency"":""USD""}",,Repayment for Jan 2023 Statement,,,2024-01-12 13:48:22.290665+00:00,,2024-01-12 13:48:28.300412+00:00,,6aef8ad5-5f20-4f4c-a7fe-063f86a48bef,REPAYMENT_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-07-22 07:00:00+00:00,2006-07-22 07:00:00+00:00,,,,,,,1705321898000,u,1705067308301
600309,,,,4e662791-7791-481c-a60a-0400dab5b051,,TEST_1703227902_3,"{""amount"":155900,""currency"":""USD""}",,Repayment Reversals testing,,,2024-01-09 06:11:41.810741+00:00,,2024-01-09 08:16:42.610071+00:00,,a2f08043-7078-4811-b6ad-7c9c498a338f,REPAYMENT_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,{},"""null""","""null""",,,2006-07-03 07:00:00+00:00,2006-06-22 07:00:00+00:00,,,,,,,1704788565000,u,1704788202610
600309,,,,4e662791-7791-481c-a60a-0400dab5b051,,TEST_1703227902,"{""amount"":155900,""currency"":""USD""}",,Repayment Reversals testing,,,2024-01-09 05:43:32.369163+00:00,,2024-01-09 08:16:43.082808+00:00,,770f65d7-ae61-4de4-8992-d107d7aa9f14,REPAYMENT_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,{},"""null""","""null""",,,2006-07-03 07:00:00+00:00,2006-06-22 07:00:00+00:00,,,,,,,1704788565000,u,1704788203083
600309,,,,3ab9f9a0-2db7-43d7-8103-b83b5cafd8a0,,TEST_1703227902_4,"{""amount"":155900,""currency"":""USD""}",,Repayment Reversals testing,,,2024-01-09 07:00:01.196639+00:00,,2024-01-09 11:09:29.599688+00:00,,5718f3d0-5914-4517-bb76-ff26b7b587c6,REVERSAL_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-07-03 07:00:00+00:00,2006-06-22 07:00:00+00:00,2006-07-05 07:00:00+00:00,2006-07-05 07:00:00+00:00,,,,,1704798986000,u,1704798569601
600309,,,,3ab9f9a0-2db7-43d7-8103-b83b5cafd8a0,,TEST_1703227902_5,"{""amount"":155900,""currency"":""USD""}",,Repayment Reversals testing,,,2024-01-09 10:35:28.367073+00:00,,2024-01-09 14:32:54.138501+00:00,,d3eb4c44-4935-4092-8677-7cd14c596267,REVERSAL_PROCESSING,UPI,BILLDESK,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-07-05 07:00:00+00:00,2006-07-03 07:00:00+00:00,2006-07-08 07:00:00+00:00,2006-07-08 07:00:00+00:00,,,,,1704811098000,u,1704810774139
600309,2370064926097695837,6815839965299306725,704095042192142534,9f9bde9a-4358-4acb-8a1e-7cbd885c87ef,20240111072818503_15896_AUTO-123458323232890,AUTO-123458323232890,"{""amount"":1500,""currency"":""INR""}","{""rePayments"":{""value"":0,""recordType"":""CREDIT"",""categoryCode"":""rePayments""},""PendingAllocation"":{""value"":1500,""recordType"":""CREDIT"",""categoryCode"":""PendingAllocation""},""InterestFreeUnbilled"":{""value"":1500,""recordType"":""CREDIT"",""categoryCode"":""InterestFreeUnbilled""}}",,2024-01-11 07:28:18.834000+00:00,SUCCESS,2024-01-11 07:28:18.839102+00:00,,2024-01-11 07:28:18.839102+00:00,,654f0751-97cb-4ff4-a4b8-88c1114a4769,REPAYMENT_PROCESSED,,,,"[{""key"":""Test"",""value"":""TestValue""},{""key"":""repaymentMode"",""value"":""PG_UPI""}]",,,,,2024-01-11 07:28:18.834000+00:00,2024-01-11 07:28:18.834000+00:00,,,,,,,1704958212000,c,1704958098840
600309,,,,5168a5db-840d-41e0-ae2f-a596f31a794a,,TEST_1703212360,"{""amount"":8000,""currency"":""USD""}",,Repayment Reversals testing,,,2024-01-11 06:03:29.318683+00:00,,2024-01-11 08:26:44.867527+00:00,,a95d00cb-0e65-4f5d-a418-2f32e9914ce2,REVERSAL_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-07-15 07:00:00+00:00,2006-07-15 07:00:00+00:00,2006-07-17 07:00:00+00:00,2006-07-17 07:00:00+00:00,,,,,1704961814000,u,1704961604868
600309,,,,dd7ba30a-7e94-48b3-bb7c-591da141a995,,TEST_1703212362,"{""amount"":3000,""currency"":""USD""}",,Repayment Reversals testing,,,2024-01-11 06:05:18.709735+00:00,,2024-01-11 09:31:33.649585+00:00,,aac9ee2e-cc6e-4b35-a277-b67574e30edf,REVERSAL_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-07-15 07:00:00+00:00,2006-07-15 07:00:00+00:00,2006-07-18 07:00:00+00:00,2006-07-18 07:00:00+00:00,,,,,1704965755000,u,1704965493649
600309,,,,8033ddc8-c176-4152-9ca1-db2c46089c89,,TEST_1703212366,"{""amount"":8000,""currency"":""USD""}",,Repayment Reversals testing,,,2024-01-11 09:22:45.009445+00:00,,2024-01-11 10:17:30.399982+00:00,,fa9d6575-5ace-45eb-91e2-59c5794111bf,REVERSAL_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-07-18 07:00:00+00:00,2006-07-18 07:00:00+00:00,2006-07-19 07:00:00+00:00,2006-07-19 07:00:00+00:00,,,,,1704968420000,u,1704968250400
600309,,,,5dceca06-27b6-496d-8b6b-bc69b6eb33f5,,TEST_1703212368123,"{""amount"":124,""currency"":""USD""}",,Repayment Reversals testing,,,2024-01-17 10:49:37.063310+00:00,,2024-01-17 10:50:29.340235+00:00,,e728f4f8-4794-419b-9aa3-f92157a9a806,REVERSAL_PROCESSING,UPI,BILLDESK,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-05-22 07:00:00+00:00,2006-05-22 07:00:00+00:00,2006-05-22 07:00:00+00:00,2006-05-22 07:00:00+00:00,,,,,1705488856000,u,1705488629341
600309,1441665598567441191,3017235043440796086,4069515952586090616,0a6e33ca-3dcf-4968-bb94-edc930f29842,20240118072353238_5579_AUTO-12345832234567,AUTO-12345832234567,"{""amount"":100000,""currency"":""INR""}","{""rePayments"":{""value"":0,""recordType"":""CREDIT"",""categoryCode"":""rePayments""},""PendingAllocation"":{""value"":100000,""recordType"":""CREDIT"",""categoryCode"":""PendingAllocation""},""InterestFreeUnbilled"":{""value"":100000,""recordType"":""CREDIT"",""categoryCode"":""InterestFreeUnbilled""}}",,2024-01-18 07:23:53.855000+00:00,SUCCESS,2024-01-18 07:23:53.872936+00:00,,2024-01-18 07:23:53.872936+00:00,,3c20c020-ceb2-4cd0-bf04-9103071036af,REPAYMENT_PROCESSED,,,,"[{""key"":""Test"",""value"":""TestValue""},{""key"":""repaymentMode"",""value"":""PG_UPI""}]",,,,,2024-01-18 07:23:53.855000+00:00,2024-01-18 07:23:53.855000+00:00,,,,,,,1705562819000,c,1705562633874
600309,,,,edac6028-9de3-4a61-b30e-8ccd87b56dd1,,TEST_1701238882,"{""amount"":108900,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-10 11:30:13.426505+00:00,,2023-12-10 13:21:51.743050+00:00,,3f8dc1e2-5086-4b8a-8d7c-946bf70ee2a8,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"{""feeApplicable"":true}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-05-04 07:00:00+00:00,2006-05-02 07:00:00+00:00,2006-05-04 07:00:00+00:00,2006-05-04 07:00:00+00:00,,,,,1702639194000,r,1702634283735
600309,,,,045f22b8-e480-4e1d-b183-88a26dc2ff64,,TEST_1701238832,"{""amount"":10000,""currency"":""USD""}",,Repayment Reversals testing,,,2023-11-30 06:36:49.544037+00:00,,2023-11-30 08:55:52.439199+00:00,,46e6a35a-859d-4a57-8d17-0f2a630a6a80,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-04-21 07:00:00+00:00,2006-04-20 07:00:00+00:00,2006-04-21 07:00:00+00:00,2006-04-21 07:00:00+00:00,,,,,1702639194000,r,1702634283821
600309,,,,7c24315b-83d5-445f-9dff-7349596f0acf,,testing-dfgsdfg-112AWZEA31qm1,"{""amount"":400,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-11-30 06:20:49.496721+00:00,,2023-11-30 06:22:04.980975+00:00,,69cef692-41a2-45be-ba27-3c6f53f6562e,REVERSAL_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-04-21 07:00:00+00:00,2006-04-21 07:00:00+00:00,2006-04-21 07:00:00+00:00,2006-04-21 07:00:00+00:00,,,,,1702639194000,r,1702634283821
600309,,,,7c24315b-83d5-445f-9dff-7349596f0acf,,TEST_1701238831,"{""amount"":100000,""currency"":""USD""}",,Repayment Reversals testing,,,2023-11-30 05:33:49.966208+00:00,,2023-11-30 06:17:47.264420+00:00,,78518987-946f-4217-bc76-6b84f4f6ced8,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-04-21 07:00:00+00:00,2006-04-20 07:00:00+00:00,2006-04-21 07:00:00+00:00,2006-04-21 07:00:00+00:00,,,,,1702639194000,r,1702634283821
600309,,,,aedc01db-60bd-4ed1-bec4-b4aa16be9708,,QAtesting31_1701345672,"{""amount"":500,""currency"":""INR""}",,Repayment for Jan 2023 Statement2,,,2023-11-30 12:01:12.860962+00:00,,2023-11-30 12:01:20.843875+00:00,,ff0f1fa1-5ada-436d-9c46-cd977b32383d,REJECTION_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"""null""","{""chequedate"":""DD-MM-YYYY"",""instrumentReferenceNo"":""999999""}","""null""",CHEQUE_RETURN_WITH_FEE,,,,,,2006-04-21 07:00:00+00:00,2006-04-21 07:00:00+00:00,,,1702639194000,r,1702634283822
600309,,,,8edb9ef8-e5b4-4afa-84da-dabcbbbeae4b,,TEST_1702352210,"{""amount"":4900,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-12 10:11:31.531486+00:00,,2023-12-12 10:14:33.779635+00:00,,971637fa-c472-419b-9017-5681ed61346a,REPAYMENT_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","""null""",,,2006-05-08 07:00:00+00:00,2006-05-08 07:00:00+00:00,,,,,,,1702639194000,r,1702634283845
600309,,,,2556db6b-4388-4427-95a6-2d929460a3df,,TEST_1701238838,"{""amount"":262824,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-01 08:04:22.959174+00:00,,2023-12-01 08:27:55.069935+00:00,,48233cfc-e144-4427-87c3-1e83b6e43571,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-04-24 07:00:00+00:00,2006-04-24 07:00:00+00:00,2006-04-24 07:00:00+00:00,2006-04-24 07:00:00+00:00,,,,,1702639194000,r,1702634283897
600309,,,,367a049b-e4bf-4f2f-b624-08e13ce7d2dc,,TEST_1701404152,"{""amount"":100000,""currency"":""USD""}",,Repayment for Jan 2023 Statement2,,,2023-12-01 04:15:54.728075+00:00,,2023-12-01 04:16:07.965949+00:00,,c3eb6183-9e22-4f44-971c-3f7b9eaeb182,REJECTION_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"""null""","{""chequedate"":""DD-MM-YYYY"",""instrumentReferenceNo"":""999999""}","""null""",CHEQUE_RETURN_WITH_FEE,,,,,,2006-04-24 07:00:00+00:00,2006-04-24 07:00:00+00:00,,,1702639194000,r,1702634283897
600309,,,,78a5f82d-0c9b-44e5-83a8-ebd74c8acbf7,,TEST_1701238835,"{""amount"":159362,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-01 04:57:12.154150+00:00,,2023-12-01 04:57:19.756997+00:00,,e032f6b0-8ca3-4cc0-9c7d-b71a7495710a,REPAYMENT_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","""null""",,,2006-04-24 07:00:00+00:00,2006-04-22 07:00:00+00:00,,,,,,,1702639194000,r,1702634283898
600309,,,,e4125468-1094-4938-a021-0c735f2d817a,,TEST_1701238886,"{""amount"":55900,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-11 07:47:48.804997+00:00,,2023-12-11 08:20:41.992683+00:00,,b32c1651-09b6-4aee-a1a8-af00537e2305,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"{""feeApplicable"":true}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-05-05 07:00:00+00:00,2006-05-02 07:00:00+00:00,2006-05-05 07:00:00+00:00,2006-05-05 07:00:00+00:00,,,,,1702639194000,r,1702634283936
600309,,,,2ea8f996-ecc1-4975-8ef2-f741d13eaba0,,TEST_1702537800,"{""amount"":106169,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-14 07:10:59.001862+00:00,,2023-12-14 07:11:10.396397+00:00,,fd2109d2-1b78-4eb9-ad06-6a8fe9a32b70,REPAYMENT_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","""null""",,,2006-05-13 07:00:00+00:00,2006-05-06 07:00:00+00:00,,,,,,,1702639194000,r,1702634284034
600309,,,,e7a03690-9d75-4063-a6c1-968dd935d0da,,TEST_1701238836,"{""amount"":262824,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-01 05:53:44.519052+00:00,,2023-12-03 06:59:59.892597+00:00,,0e95d470-97da-4d83-9ec6-94b1f8491558,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-04-24 07:00:00+00:00,2006-04-22 07:00:00+00:00,2006-04-24 07:00:00+00:00,2006-04-24 07:00:00+00:00,,,,,1702639194000,r,1702634284053
600309,,,,87033268-1613-4c7a-9fe6-c691e0abbdb3,,TEST_1,"{""amount"":100,""currency"":""USD""}",,Repayment for Mar 2006 Statement,,,2023-11-24 12:53:06.268110+00:00,,2023-11-24 14:05:42.260263+00:00,,84b1ba82-1463-469c-9983-1b993af42c83,REPAYMENT_PROCESSING,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-04-11 07:00:00+00:00,2006-04-11 07:00:00+00:00,,,,,,,1702639194000,r,1702634284074
600309,,,,87033268-1613-4c7a-9fe6-c691e0abbdb3,,TEST_112,"{""amount"":100,""currency"":""USD""}",,Repayment for Mar 2006 Statement,,,2023-11-24 14:21:56.402325+00:00,,2023-11-24 14:21:59.701483+00:00,,e617834b-be2d-4735-bbe0-b9331c15a068,REPAYMENT_PROCESSING,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-04-11 07:00:00+00:00,2006-04-11 07:00:00+00:00,,,,,,,1702639194000,r,1702634284074
600309,,,,4870a3d6-cafc-4ea0-b32f-b3146f13ca6d,,abhi-104,"{""amount"":10,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-11-13 06:28:09.609144+00:00,,2023-11-13 06:28:09.609144+00:00,,09ebbbdf-abd2-47dd-b807-ce228821335c,REPAYMENT_PROCESSING,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-03-15 08:00:00+00:00,2020-07-29 07:00:00+00:00,,,,,,,1702639194000,r,1702634284094
600309,,,,4870a3d6-cafc-4ea0-b32f-b3146f13ca6d,,abhi-109,"{""amount"":10,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-11-13 12:13:33.985964+00:00,,2023-11-13 12:13:33.985964+00:00,,21cc3482-e3a0-4c34-bec8-23bc7120593e,REPAYMENT_PROCESSING,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-03-16 08:00:00+00:00,2020-07-29 07:00:00+00:00,,,,,,,1702639194000,r,1702634284094
600309,,,,4870a3d6-cafc-4ea0-b32f-b3146f13ca6d,,abhi-106,"{""amount"":10,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-11-13 09:31:38.938568+00:00,,2023-11-13 09:31:48.130262+00:00,,770b533d-2aa5-4f5d-bce6-f368ff171199,REPAYMENT_PROCESSING,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-03-16 08:00:00+00:00,2020-07-29 07:00:00+00:00,,,,,,,1702639194000,r,1702634284095
600309,,,,4870a3d6-cafc-4ea0-b32f-b3146f13ca6d,,random-28,"{""amount"":10,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-11-13 13:56:42.507421+00:00,,2023-11-13 13:56:42.507421+00:00,,80bcc245-6c2f-4af7-9ff0-b5b01a5af6cb,REPAYMENT_PROCESSING,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-03-16 08:00:00+00:00,2020-07-29 07:00:00+00:00,,,,,,,1702639194000,r,1702634284095
600309,,,,4870a3d6-cafc-4ea0-b32f-b3146f13ca6d,,abhi-103,"{""amount"":10,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-11-13 06:26:16.741480+00:00,,2023-11-13 06:26:18.351250+00:00,,953d5044-e377-483d-b55f-49cbcdff6951,REPAYMENT_FAILED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-03-15 08:00:00+00:00,2020-07-29 07:00:00+00:00,,,,,,,1702639194000,r,1702634284095
600309,,,,4870a3d6-cafc-4ea0-b32f-b3146f13ca6d,,abhi-113,"{""amount"":10,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-11-13 12:18:21.176930+00:00,,2023-11-13 12:18:22.227578+00:00,,cb074058-dff4-426f-aea4-fee7104b883a,REPAYMENT_FAILED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-03-16 08:00:00+00:00,2020-07-29 07:00:00+00:00,,,,,,,1702639194000,r,1702634284095
600309,,,,1205be08-f96c-4fb5-bc83-36b436e446bf,,TEST_1701238844,"{""amount"":159362,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-04 13:14:24.568679+00:00,,2023-12-05 07:33:27.446099+00:00,,1bb39d32-f47c-4691-bea5-b08483de71c5,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-04-25 07:00:00+00:00,2006-04-23 07:00:00+00:00,2006-04-25 07:00:00+00:00,2006-04-25 07:00:00+00:00,,,,,1702639194000,r,1702634284136
600309,,,,c0efebdb-6c11-4131-8069-764869373ec3,,TEST_1701238843,"{""amount"":159362,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-04 12:27:53.529234+00:00,,2023-12-04 12:55:13.539737+00:00,,1db5e6fc-ed5f-4d91-8173-489cdb6814bc,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-04-25 07:00:00+00:00,2006-04-23 07:00:00+00:00,2006-04-25 07:00:00+00:00,2006-04-25 07:00:00+00:00,,,,,1702639194000,r,1702634284237
600309,,,,a2526d17-1f7a-41fb-a036-8c388559b84a,,TEST_1701238840,"{""amount"":159362,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-04 07:19:46.805646+00:00,,2023-12-04 08:20:43.593833+00:00,,e8d05aec-e936-440a-99d3-615e5ba1b1c4,REPAYMENT_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","""null""",,,2006-04-25 07:00:00+00:00,2006-04-23 07:00:00+00:00,,,,,,,1702639194000,r,1702634284238
600309,,,,4870a3d6-cafc-4ea0-b32f-b3146f13ca6d,,bb1a7185-25c6-4185-Nov-14-2,"{""amount"":1000,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-11-14 09:57:03.054743+00:00,,2023-11-14 09:59:42.093534+00:00,,3b33554c-8fbb-40ae-a5c2-bd95347a8a6d,REVERSAL_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-03-20 08:00:00+00:00,2006-03-20 08:00:00+00:00,2006-03-20 08:00:00+00:00,2006-03-20 08:00:00+00:00,,,,,1702639194000,r,1702634284261
600309,,,,4870a3d6-cafc-4ea0-b32f-b3146f13ca6d,,bb1a7185-25c6-4185-Nov-14-1,"{""amount"":1000,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-11-14 09:51:26.505061+00:00,,2023-11-14 09:53:13.941589+00:00,,932d32cf-fbb8-415a-b86f-e7eb0b951e2f,REVERSAL_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-03-20 08:00:00+00:00,2006-03-20 08:00:00+00:00,2006-03-20 08:00:00+00:00,2006-03-20 08:00:00+00:00,,,,,1702639194000,r,1702634284261
600309,,,,4870a3d6-cafc-4ea0-b32f-b3146f13ca6d,,random-test-32,"{""amount"":10,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-11-14 05:50:29.125620+00:00,,2023-11-14 05:54:29.534999+00:00,,b55b8dc6-67a0-4374-91ff-419b448ba523,REPAYMENT_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-03-18 08:00:00+00:00,2020-07-29 07:00:00+00:00,,,,,,,1702639194000,r,1702634284261
600309,,,,e0faee85-4e62-491c-8903-4ceb4e0aa104,,randomabhishek,"{""amount"":10,""currency"":""INR""}",,Repayment for Jan 2023 Statement,,,2023-12-07 09:19:01.168314+00:00,,2023-12-07 09:32:19.324702+00:00,,40c70955-4eb9-4eda-880f-48b1e92064a2,REPAYMENT_PROCESSED,UPI,BILLDESK,PGBD2702202311012231,"{""faafdfasfa"":""fasfdsaasdf""}","""null""","""null""",,,2006-05-01 07:00:00+00:00,2020-07-29 07:00:00+00:00,,,,,,,1702639194000,r,1702634284289
600309,,,,9dbc95fe-d8b4-4529-ac7a-3bf0b566eb19,,TEST_1701238856,"{""amount"":55900,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-07 06:20:48.076586+00:00,,2023-12-07 06:21:14.484470+00:00,,c89f1a68-d35c-4058-b124-1b6bf992a12e,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,"{""feeApplicable"":true}","""null""","{""test1"":""test1""}",,Incorrect Amount,2006-05-01 07:00:00+00:00,2006-05-01 07:00:00+00:00,2006-05-01 07:00:00+00:00,2006-05-01 07:00:00+00:00,,,,,1702639194000,r,1702634284290
600309,,,,2d497cba-a4e5-43d8-bb8e-b6ec3b312bea,,TEST_1701238850,"{""amount"":159362,""currency"":""USD""}",,Repayment Reversals testing,,,2023-12-06 05:41:01.173378+00:00,,2023-12-06 05:43:49.682173+00:00,,761a2ebe-58dd-47c6-8a0c-aec2bcf7d350,REVERSAL_PROCESSED,CHEQUE,TURBO,PGBD2702202311012231,{},"""null""","{""test1"":""test1""}",,Incorrect Amount,2006-04-26 07:00:00+00:00,2006-04-23 07:00:00+00:00,2006-04-26 07:00:00+00:00,2006-04-26 07:00:00+00:00,,,,,1702639194000,r,1702634284352
