id,policy_version_id,action,transaction_category,aggregation_expression_id,day_limit,week_limit,month_limit,quarter_limit,year_limit,error_code,ifi,aggregation_expression_code,cycle_id,max_limit,entity_type,entity_value,_load_ts_ms,cdc_source_ts_ms,cdc_op
956895,3234703744584757693,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698906962000,1698906635111,
956915,1640253848414862252,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698907165000,1698906736457,
956997,3900130775188049153,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698907165000,1698906870945,
956914,1640253848414862252,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698907165000,1698906736457,
957048,757825897021011958,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698907452000,1698907118644,
957028,7359809269365226718,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698907452000,1698907079535,
957023,692194683312948702,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698907452000,1698907050665,
957029,7359809269365226718,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698907452000,1698907079535,
957030,7359809269365226718,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698907452000,1698907079535,
957013,5794514651668020797,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698907452000,1698906982003,
957050,757825897021011958,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698907452000,1698907118644,
957003,8043124791290782029,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698907452000,1698906920621,
957085,2391253270130595000,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698907676000,1698907239678,
957190,5096113498601477860,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698907676000,1698907443022,
957084,2391253270130595000,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698907676000,1698907239678,
957068,1987392487913527423,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698907676000,1698907187105,
957188,5096113498601477860,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698907676000,1698907443022,
957325,6045717908099252002,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698908429000,1698907894662,
957343,6284637269786474474,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698908429000,1698908023798,
957344,6284637269786474474,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698908429000,1698908023798,
957202,7399871631326416261,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698908429000,1698907624529,
957209,8806569357207332219,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698908429000,1698907668660,
957198,6059144991733427267,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698908429000,1698907545213,
957377,873799227643225346,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698908801000,1698908356542,
957616,3616691133584927496,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698974146000,1698973846264,
957615,3616691133584927496,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698974146000,1698973846264,
957619,3616691133584927496,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698974146000,1698973846264,
957639,2473699105397185658,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698974146000,1698973902536,
957601,8036675207049487601,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698974146000,1698973776451,
957604,8036675207049487601,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698974146000,1698973776451,
957654,6285165034182088395,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698974356000,1698973960085,
957679,4189686133946591550,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698974356000,1698974040417,
957687,3288077180341192800,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698974641000,1698974143571,
957694,2770826358253304146,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698974641000,1698974198780,
957871,7255858974632376781,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975015000,1698974541579,
957873,7255858974632376781,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975015000,1698974541579,
957878,6475527556198103760,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975015000,1698974596347,
957870,7255858974632376781,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975015000,1698974541579,
957876,6475527556198103760,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975015000,1698974596347,
957885,6115948727352393151,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975015000,1698974708227,
957856,4607061147236636394,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975015000,1698974493738,
957888,6115948727352393151,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975015000,1698974708227,
957914,2734799428426859415,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975015000,1698974775831,
958026,5504421776324985605,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975207000,1698974887989,
958028,5504421776324985605,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975207000,1698974887989,
958040,3662431922473089047,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975433000,1698974962567,
958041,3662431922473089047,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975433000,1698974962567,
958101,8229684085302331650,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975433000,1698975239986,
958104,8229684085302331650,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975433000,1698975239986,
958066,1333109784237100514,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975433000,1698975048558,
958072,2175690751457306384,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975433000,1698975120139,
958073,2175690751457306384,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975433000,1698975120139,
958117,6492345631777864950,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975605000,1698975305766,
958227,3864292510283351532,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975794000,1698975486800,
958232,2637763076770939676,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975794000,1698975500064,
958234,2637763076770939676,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975794000,1698975500064,
958319,2237378637722696531,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975929000,1698975653871,
958235,3806002076528482167,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975929000,1698975545399,
958238,3806002076528482167,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975929000,1698975545399,
958239,3806002076528482167,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975929000,1698975545399,
958332,6831348213381547402,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975929000,1698975712335,
958333,6831348213381547402,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698975929000,1698975712335,
958414,1600317653555434796,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698976221000,1698975905090,
958417,7709292693793906650,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698976397000,1698975984068,
958421,4109420992352336059,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698976397000,1698976072149,
958427,1299829088357845766,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698976536000,1698976140786,
958434,5244382976223328007,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698976536000,1698976205653,
958438,3872183623702259253,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1698976706000,1698976282423,
958631,3047170853815056532,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060439000,1699060172994,
958659,4818809607664580749,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060439000,1699060206863,
958666,1520651924764572786,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060439000,1699060220570,
958668,1520651924764572786,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060439000,1699060220570,
958689,7108694430383656516,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060439000,1699060228519,
958703,961574005969354464,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060439000,1699060236173,
958736,7244252893152815465,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060439000,1699060257114,
958753,519172883186616363,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060439000,1699060265939,
958669,1520651924764572786,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060439000,1699060220570,
958705,961574005969354464,DEBIT,DOMESTIC_ATM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ATM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060439000,1699060236173,
958737,7244252893152815465,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060439000,1699060257114,
958896,5759475252622446857,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060714000,1699060525831,
958886,7987612318444386050,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060714000,1699060493737,
958887,7987612318444386050,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060714000,1699060493737,
958888,7987612318444386050,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060714000,1699060493737,
958958,3847943085176104965,DEBIT,INTERNATIONAL_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,INTERNATIONAL_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060979000,1699060660597,
958929,5714439257735605761,DEBIT,DOMESTIC_ECOM_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_ECOM_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060979000,1699060576328,
958936,6778924516294348159,DEBIT,DOMESTIC_CONTACTLESS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_CONTACTLESS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060979000,1699060604118,
958952,8482376107851190090,DEBIT,DOMESTIC_POS_887a3275-f548-4bf5-a795-dc4deb2e9728_PC_CARD_SPENDLIMITS,45642,,,,,,DOMESTIC_POS_QUARTERLY,600309,10,,1000,cycleCode,CALENDAR_YEAR_QUARTERLY_1441665598567441191,1699060979000,1699060628340,
